Gear,mycellid,Lat,Lon,avg_eff_gear_yr,eff_smth
Lines_Longlines,-11.25_117.25,-11.25,117.25,278.076799329043,278.076799329043
Lines_Longlines,-11.25_117.75,-11.25,117.75,256.110308261428,256.110308261428
Lines_Longlines,-11.25_118.25,-11.25,118.25,217.574956355572,217.574956355572
Lines_Longlines,-11.25_118.75,-11.25,118.75,151.904721598236,151.904721598236
Lines_Longlines,-11.25_119.25,-11.25,119.25,161.247548388414,161.247548388414
Lines_Longlines,-11.25_119.75,-11.25,119.75,285.766007907279,285.766007907279
Lines_Longlines,-11.25_120.25,-11.25,120.25,383.463793270425,383.463793270425
Lines_Longlines,-11.25_120.75,-11.25,120.75,820.840413552095,820.840413552095
Lines_Longlines,-11.25_121.25,-11.25,121.25,2783.28941226687,2783.28941226687
Lines_Longlines,-11.25_121.75,-11.25,121.75,4579.57214376968,4579.57214376968
Lines_Longlines,-11.25_122.25,-11.25,122.25,6481.90900640293,6481.90900640293
Lines_Longlines,-11.25_122.75,-11.25,122.75,11710.157442517,11710.157442517
Lines_Longlines,-11.25_123.25,-11.25,123.25,9753.58543354838,9753.58543354838
Lines_Longlines,-11.25_123.75,-11.25,123.75,8329.36236310297,8329.36236310297
Lines_Longlines,-11.25_124.25,-11.25,124.25,10217.9148511819,10217.9148511819
Lines_Longlines,-11.25_124.75,-11.25,124.75,11030.863862102,11030.863862102
Lines_Longlines,-11.25_125.25,-11.25,125.25,14199.6000555225,12747.2444867368
Lines_Longlines,-11.25_125.75,-11.25,125.75,19651.3971111441,12747.2444867368
Lines_Longlines,-11.25_126.25,-11.25,126.25,18717.7694201615,12747.2444867368
Lines_Longlines,-11.25_126.75,-11.25,126.75,7888.50407704608,7888.50407704608
Lines_Longlines,-11.25_127.25,-11.25,127.25,4547.30215694321,4547.30215694321
Lines_Longlines,-11.25_127.75,-11.25,127.75,4630.44396775832,4630.44396775832
Lines_Longlines,-11.25_128.25,-11.25,128.25,8350.15909460056,8350.15909460056
Lines_Longlines,-11.25_128.75,-11.25,128.75,5946.13045033508,5946.13045033508
Lines_Longlines,-11.25_40.75,-11.25,40.75,233.975402950576,233.975402950576
Lines_Longlines,-11.25_41.25,-11.25,41.25,70.9423717257169,70.9423717257169
Lines_Longlines,-11.25_41.75,-11.25,41.75,7.40732504668847,7.40732504668847
Lines_Longlines,-11.25_42.25,-11.25,42.25,9.61010226194269,9.61010226194269
Lines_Longlines,-11.25_42.75,-11.25,42.75,2.50035120520069,0
Lines_Longlines,-11.25_43.25,-11.25,43.25,0.24876227318713,0
Lines_Longlines,-11.25_43.75,-11.25,43.75,0.49752454637426,0
Lines_Longlines,-11.25_44.25,-11.25,44.25,0.24876227318713,0
Lines_Longlines,-11.25_44.75,-11.25,44.75,3.11742727605091,0
Lines_Longlines,-11.25_45.25,-11.25,45.25,23.5142982470995,23.5142982470995
Lines_Longlines,-11.25_45.75,-11.25,45.75,172.857748188181,172.857748188181
Lines_Longlines,-11.25_46.25,-11.25,46.25,438.985300663575,438.985300663575
Lines_Longlines,-11.25_46.75,-11.25,46.75,983.729219284518,983.729219284518
Lines_Longlines,-11.25_47.25,-11.25,47.25,2245.93721463239,2245.93721463239
Lines_Longlines,-11.25_47.75,-11.25,47.75,2045.18912153135,2045.18912153135
Lines_Longlines,-11.25_48.25,-11.25,48.25,639.737074209341,639.737074209341
Lines_Longlines,-11.25_48.75,-11.25,48.75,5770.95394595758,5770.95394595758
Lines_Longlines,-11.25_49.25,-11.25,49.25,11355.6774788639,11355.6774788639
Lines_Longlines,-11.25_49.75,-11.25,49.75,5741.49018439592,5741.49018439592
Lines_Longlines,-11.25_50.25,-11.25,50.25,1118.27342496623,1118.27342496623
Lines_Longlines,-11.25_50.75,-11.25,50.75,2167.6007149445,2167.6007149445
Lines_Longlines,-11.25_51.25,-11.25,51.25,1358.67008120369,1358.67008120369
Lines_Longlines,-11.25_51.75,-11.25,51.75,339.973301845674,339.973301845674
Lines_Longlines,-11.25_52.25,-11.25,52.25,425.697798733641,425.697798733641
Lines_Longlines,-11.25_52.75,-11.25,52.75,224.627625125502,224.627625125502
Lines_Longlines,-11.25_53.25,-11.25,53.25,213.497468659232,213.497468659232
Lines_Longlines,-11.25_53.75,-11.25,53.75,150.679959345316,150.679959345316
Lines_Longlines,-11.25_54.25,-11.25,54.25,43.4360126284761,43.4360126284761
Lines_Longlines,-11.25_54.75,-11.25,54.75,5.65140725379963,0
Lines_Longlines,-11.25_55.25,-11.25,55.25,4.46398010997399,0
Lines_Longlines,-11.25_55.75,-11.25,55.75,1.78988932636035,0
Lines_Longlines,-11.25_56.25,-11.25,56.25,0.717832027451832,0
Lines_Longlines,-11.25_56.75,-11.25,56.75,0.735689606862504,0
Lines_Longlines,-11.25_57.25,-11.25,57.25,1.01957098747757,0
Lines_Longlines,-11.25_57.75,-11.25,57.75,1.66677011505676,0
Lines_Longlines,-11.25_58.25,-11.25,58.25,2.43984994605101,0
Lines_Longlines,-11.25_58.75,-11.25,58.75,1.930578521185,0
Lines_Longlines,-11.25_59.25,-11.25,59.25,38.145746065158,38.145746065158
Lines_Longlines,-11.25_59.75,-11.25,59.75,33757.2873280683,12747.2444867368
Lines_Longlines,-11.25_60.25,-11.25,60.25,156873.998453215,12747.2444867368
Lines_Longlines,-11.25_60.75,-11.25,60.75,248083.774369231,12747.2444867368
Lines_Longlines,-11.25_61.25,-11.25,61.25,308821.777201778,12747.2444867368
Lines_Longlines,-11.25_61.75,-11.25,61.75,313506.069012967,12747.2444867368
Lines_Longlines,-11.25_62.25,-11.25,62.25,184499.042137554,12747.2444867368
Lines_Longlines,-11.25_62.75,-11.25,62.75,49359.4946113436,12747.2444867368
Lines_Longlines,-11.25_63.25,-11.25,63.25,8311.39702809078,8311.39702809078
Lines_Longlines,-11.25_63.75,-11.25,63.75,455.049661515973,455.049661515973
Lines_Longlines,-11.25_64.25,-11.25,64.25,311.919630327451,311.919630327451
Lines_Longlines,-11.25_64.75,-11.25,64.75,284.408810625672,284.408810625672
Lines_Longlines,-11.25_65.25,-11.25,65.25,366.656722321643,366.656722321643
Lines_Longlines,-11.25_65.75,-11.25,65.75,317.508875323091,317.508875323091
Lines_Longlines,-11.25_66.25,-11.25,66.25,436.933904528842,436.933904528842
Lines_Longlines,-11.25_66.75,-11.25,66.75,714.152276099694,714.152276099694
Lines_Longlines,-11.25_67.25,-11.25,67.25,358.626438060885,358.626438060885
Lines_Longlines,-11.25_67.75,-11.25,67.75,293.169621915741,293.169621915741
Lines_Longlines,-11.25_68.25,-11.25,68.25,304.761714471034,304.761714471034
Lines_Longlines,-11.25_68.75,-11.25,68.75,218.677278692648,218.677278692648
Lines_Longlines,-11.25_69.25,-11.25,69.25,251.986866729587,251.986866729587
Lines_Longlines,-11.25_69.75,-11.25,69.75,279.683626570718,279.683626570718
Lines_Longlines,-11.25_70.25,-11.25,70.25,271.597558054677,271.597558054677
Lines_Longlines,-11.25_70.75,-11.25,70.75,268.215293420059,268.215293420059
Lines_Longlines,-11.25_71.25,-11.25,71.25,241.457921719834,241.457921719834
Lines_Longlines,-11.25_71.75,-11.25,71.75,366.429315840819,366.429315840819
Lines_Longlines,-11.25_72.25,-11.25,72.25,386.271411558357,386.271411558357
Lines_Longlines,-11.25_72.75,-11.25,72.75,463.537659174497,463.537659174497
Lines_Longlines,-11.25_73.25,-11.25,73.25,316.531990875069,316.531990875069
Lines_Longlines,-11.25_73.75,-11.25,73.75,358.194002063687,358.194002063687
Lines_Longlines,-11.25_74.25,-11.25,74.25,268.549893735404,268.549893735404
Lines_Longlines,-11.25_74.75,-11.25,74.75,203.620809529627,203.620809529627
Lines_Longlines,-11.25_75.25,-11.25,75.25,215.623162343815,215.623162343815
Lines_Longlines,-11.25_75.75,-11.25,75.75,167.338827686352,167.338827686352
Lines_Longlines,-11.25_76.25,-11.25,76.25,121.946312209109,121.946312209109
Lines_Longlines,-11.25_76.75,-11.25,76.75,133.530803649328,133.530803649328
Lines_Longlines,-11.25_77.25,-11.25,77.25,159.360420960171,159.360420960171
Lines_Longlines,-11.25_77.75,-11.25,77.75,142.732612618311,142.732612618311
Lines_Longlines,-11.25_78.25,-11.25,78.25,138.715955976296,138.715955976296
Lines_Longlines,-11.25_78.75,-11.25,78.75,142.931314352904,142.931314352904
Lines_Longlines,-11.25_79.25,-11.25,79.25,148.048045279143,148.048045279143
Lines_Longlines,-11.25_79.75,-11.25,79.75,169.853501581167,169.853501581167
Lines_Longlines,-11.25_80.25,-11.25,80.25,176.183947774655,176.183947774655
Lines_Longlines,-11.25_80.75,-11.25,80.75,194.29656096594,194.29656096594
Lines_Longlines,-11.25_81.25,-11.25,81.25,227.016078411285,227.016078411285
Lines_Longlines,-11.25_81.75,-11.25,81.75,196.140083062383,196.140083062383
Lines_Longlines,-11.25_82.25,-11.25,82.25,196.720553043287,196.720553043287
Lines_Longlines,-11.25_82.75,-11.25,82.75,328.77864133735,328.77864133735
Lines_Longlines,-11.25_83.25,-11.25,83.25,257.464985815563,257.464985815563
Lines_Longlines,-11.25_83.75,-11.25,83.75,212.392472090058,212.392472090058
Lines_Longlines,-11.25_84.25,-11.25,84.25,233.03696167384,233.03696167384
Lines_Longlines,-11.25_84.75,-11.25,84.75,246.888590704503,246.888590704503
Lines_Longlines,-11.25_85.25,-11.25,85.25,264.512125497236,264.512125497236
Lines_Longlines,-11.25_85.75,-11.25,85.75,242.236851145664,242.236851145664
Lines_Longlines,-11.25_86.25,-11.25,86.25,272.45730707427,272.45730707427
Lines_Longlines,-11.25_86.75,-11.25,86.75,207.055610167535,207.055610167535
Lines_Longlines,-11.25_87.25,-11.25,87.25,145.330287583981,145.330287583981
Lines_Longlines,-11.25_87.75,-11.25,87.75,149.572053147568,149.572053147568
Lines_Longlines,-11.25_88.25,-11.25,88.25,399.851870934234,399.851870934234
Lines_Longlines,-11.25_88.75,-11.25,88.75,905.637392374005,905.637392374005
Lines_Longlines,-11.25_89.25,-11.25,89.25,814.455534291943,814.455534291943
Lines_Longlines,-11.25_89.75,-11.25,89.75,417.410568410585,417.410568410585
Lines_Longlines,-11.25_90.25,-11.25,90.25,481.000045458564,481.000045458564
Lines_Longlines,-11.25_90.75,-11.25,90.75,401.441621318879,401.441621318879
Lines_Longlines,-11.25_91.25,-11.25,91.25,303.456873026031,303.456873026031
Lines_Longlines,-11.25_91.75,-11.25,91.75,389.860118118639,389.860118118639
Lines_Longlines,-11.25_92.25,-11.25,92.25,367.626329654615,367.626329654615
Lines_Longlines,-11.25_92.75,-11.25,92.75,479.447741404329,479.447741404329
Lines_Longlines,-11.25_93.25,-11.25,93.25,466.94623763872,466.94623763872
Lines_Longlines,-11.25_93.75,-11.25,93.75,122.012016885063,122.012016885063
Lines_Longlines,-11.25_94.25,-11.25,94.25,15.4380657324855,15.4380657324855
Lines_Longlines,-11.25_94.75,-11.25,94.75,23.1346110941402,23.1346110941402
Lines_Longlines,-11.25_95.25,-11.25,95.25,50.4751008702689,50.4751008702689
Lines_Longlines,-11.25_95.75,-11.25,95.75,26.5705403384222,26.5705403384222
Lines_Longlines,-11.25_96.25,-11.25,96.25,136.055217351821,136.055217351821
Lines_Longlines,-11.25_96.75,-11.25,96.75,271.540413636955,271.540413636955
Lines_Longlines,-11.25_97.25,-11.25,97.25,140.957201559927,140.957201559927
Lines_Longlines,-11.25_97.75,-11.25,97.75,11.2796597379829,11.2796597379829
Lines_Longlines,-11.25_98.25,-11.25,98.25,5.5350762849923,0
Lines_Longlines,-11.25_98.75,-11.25,98.75,18.1275299124006,18.1275299124006
Lines_Longlines,-11.25_99.25,-11.25,99.25,81.8782905807388,81.8782905807388
Lines_Longlines,-11.25_99.75,-11.25,99.75,103.140725314044,103.140725314044
Lines_Longlines,-11.75_100.25,-11.75,100.25,152.911182071794,152.911182071794
Lines_Longlines,-11.75_100.75,-11.75,100.75,263.295704611671,263.295704611671
Lines_Longlines,-11.75_101.25,-11.75,101.25,381.980650423426,381.980650423426
Lines_Longlines,-11.75_101.75,-11.75,101.75,519.641791779164,519.641791779164
Lines_Longlines,-11.75_102.25,-11.75,102.25,269.471261112059,269.471261112059
Lines_Longlines,-11.75_102.75,-11.75,102.75,87.6787809842503,87.6787809842503
Lines_Longlines,-11.75_103.25,-11.75,103.25,35.4567459390332,35.4567459390332
Lines_Longlines,-11.75_103.75,-11.75,103.75,75.6282512366324,75.6282512366324
Lines_Longlines,-11.75_104.25,-11.75,104.25,508.109404752757,508.109404752757
Lines_Longlines,-11.75_104.75,-11.75,104.75,1129.7229489264,1129.7229489264
Lines_Longlines,-11.75_105.25,-11.75,105.25,884.659249725688,884.659249725688
Lines_Longlines,-11.75_105.75,-11.75,105.75,229.652696876355,229.652696876355
Lines_Longlines,-11.75_106.25,-11.75,106.25,33.4884737415714,33.4884737415714
Lines_Longlines,-11.75_106.75,-11.75,106.75,82.2302426058379,82.2302426058379
Lines_Longlines,-11.75_107.25,-11.75,107.25,39.1092336688456,39.1092336688456
Lines_Longlines,-11.75_107.75,-11.75,107.75,19.398033212934,19.398033212934
Lines_Longlines,-11.75_108.25,-11.75,108.25,24.1564114286944,24.1564114286944
Lines_Longlines,-11.75_108.75,-11.75,108.75,72.2722295766423,72.2722295766423
Lines_Longlines,-11.75_109.25,-11.75,109.25,127.250790084902,127.250790084902
Lines_Longlines,-11.75_109.75,-11.75,109.75,145.60540309511,145.60540309511
Lines_Longlines,-11.75_110.25,-11.75,110.25,178.598229321511,178.598229321511
Lines_Longlines,-11.75_110.75,-11.75,110.75,204.622022619057,204.622022619057
Lines_Longlines,-11.75_111.25,-11.75,111.25,163.464208158146,163.464208158146
Lines_Longlines,-11.75_111.75,-11.75,111.75,144.593004157018,144.593004157018
Lines_Longlines,-11.75_112.25,-11.75,112.25,168.171192777095,168.171192777095
Lines_Longlines,-11.75_112.75,-11.75,112.75,367.627490968818,367.627490968818
Lines_Longlines,-11.75_113.25,-11.75,113.25,569.671145991619,569.671145991619
Lines_Longlines,-11.75_113.75,-11.75,113.75,532.648600008291,532.648600008291
Lines_Longlines,-11.75_114.25,-11.75,114.25,350.440528018882,350.440528018882
Lines_Longlines,-11.75_114.75,-11.75,114.75,309.093952266289,309.093952266289
Lines_Longlines,-11.75_115.25,-11.75,115.25,358.257534558733,358.257534558733
Lines_Longlines,-11.75_115.75,-11.75,115.75,396.507318195585,396.507318195585
Lines_Longlines,-11.75_116.25,-11.75,116.25,328.167151207038,328.167151207038
Lines_Longlines,-11.75_116.75,-11.75,116.75,348.769282258282,348.769282258282
Lines_Longlines,-11.75_117.25,-11.75,117.25,318.930620408337,318.930620408337
Lines_Longlines,-11.75_117.75,-11.75,117.75,260.669366146961,260.669366146961
Lines_Longlines,-11.75_118.25,-11.75,118.25,266.039313086269,266.039313086269
Lines_Longlines,-11.75_118.75,-11.75,118.75,253.722036000152,253.722036000152
Lines_Longlines,-11.75_119.25,-11.75,119.25,235.793768711473,235.793768711473
Lines_Longlines,-11.75_119.75,-11.75,119.75,287.886393557835,287.886393557835
Lines_Longlines,-11.75_120.25,-11.75,120.25,280.385217174179,280.385217174179
Lines_Longlines,-11.75_120.75,-11.75,120.75,251.803142735762,251.803142735762
Lines_Longlines,-11.75_121.25,-11.75,121.25,380.425620769463,380.425620769463
Lines_Longlines,-11.75_121.75,-11.75,121.75,421.272683222093,421.272683222093
Lines_Longlines,-11.75_122.25,-11.75,122.25,2653.89686396083,2653.89686396083
Lines_Longlines,-11.75_122.75,-11.75,122.75,8224.67490365417,8224.67490365417
Lines_Longlines,-11.75_123.25,-11.75,123.25,13992.8684420606,12747.2444867368
Lines_Longlines,-11.75_123.75,-11.75,123.75,14268.3540562855,12747.2444867368
Lines_Longlines,-11.75_124.25,-11.75,124.25,14361.5744784012,12747.2444867368
Lines_Longlines,-11.75_124.75,-11.75,124.75,14084.2153544535,12747.2444867368
Lines_Longlines,-11.75_125.25,-11.75,125.25,16739.0959471143,12747.2444867368
Lines_Longlines,-11.75_125.75,-11.75,125.75,20701.7591983092,12747.2444867368
Lines_Longlines,-11.75_126.25,-11.75,126.25,10785.9161995796,10785.9161995796
Lines_Longlines,-11.75_126.75,-11.75,126.75,5395.19198443908,5395.19198443908
Lines_Longlines,-11.75_127.25,-11.75,127.25,4040.50846952757,4040.50846952757
Lines_Longlines,-11.75_127.75,-11.75,127.75,4336.04063655805,4336.04063655805
Lines_Longlines,-11.75_128.25,-11.75,128.25,4380.51684255228,4380.51684255228
Lines_Longlines,-11.75_128.75,-11.75,128.75,7581.63204480247,7581.63204480247
Lines_Longlines,-11.75_40.75,-11.75,40.75,296.580015912754,296.580015912754
Lines_Longlines,-11.75_41.25,-11.75,41.25,73.2780675500376,73.2780675500376
Lines_Longlines,-11.75_41.75,-11.75,41.75,4.31273588975116,0
Lines_Longlines,-11.75_42.25,-11.75,42.25,2.9684163173269,0
Lines_Longlines,-11.75_42.75,-11.75,42.75,1.11897263365201,0
Lines_Longlines,-11.75_43.75,-11.75,43.75,1.99009818549704,0
Lines_Longlines,-11.75_44.25,-11.75,44.25,3.44842310339002,0
Lines_Longlines,-11.75_44.75,-11.75,44.75,10.9448372301176,10.9448372301176
Lines_Longlines,-11.75_45.25,-11.75,45.25,49.6970301454673,49.6970301454673
Lines_Longlines,-11.75_45.75,-11.75,45.75,302.82184859054,302.82184859054
Lines_Longlines,-11.75_46.25,-11.75,46.25,912.198705622212,912.198705622212
Lines_Longlines,-11.75_46.75,-11.75,46.75,1571.76058778817,1571.76058778817
Lines_Longlines,-11.75_47.25,-11.75,47.25,2810.59850228355,2810.59850228355
Lines_Longlines,-11.75_47.75,-11.75,47.75,3545.0599505126,3545.0599505126
Lines_Longlines,-11.75_48.25,-11.75,48.25,9149.64875181302,9149.64875181302
Lines_Longlines,-11.75_48.75,-11.75,48.75,29784.6171396143,12747.2444867368
Lines_Longlines,-11.75_49.25,-11.75,49.25,69533.7325072478,12747.2444867368
Lines_Longlines,-11.75_49.75,-11.75,49.75,29186.921860305,12747.2444867368
Lines_Longlines,-11.75_50.25,-11.75,50.25,5482.25701989276,5482.25701989276
Lines_Longlines,-11.75_50.75,-11.75,50.75,182.580647172374,182.580647172374
Lines_Longlines,-11.75_51.25,-11.75,51.25,200.359408447175,200.359408447175
Lines_Longlines,-11.75_51.75,-11.75,51.75,190.443653249908,190.443653249908
Lines_Longlines,-11.75_52.25,-11.75,52.25,178.162019111778,178.162019111778
Lines_Longlines,-11.75_52.75,-11.75,52.75,152.968909074558,152.968909074558
Lines_Longlines,-11.75_53.25,-11.75,53.25,142.625043972016,142.625043972016
Lines_Longlines,-11.75_53.75,-11.75,53.75,232.163347855606,232.163347855606
Lines_Longlines,-11.75_54.25,-11.75,54.25,58.9490517616276,58.9490517616276
Lines_Longlines,-11.75_54.75,-11.75,54.75,5.01687534077758,0
Lines_Longlines,-11.75_55.25,-11.75,55.25,4.69046423987517,0
Lines_Longlines,-11.75_55.75,-11.75,55.75,3.6612896579591,0
Lines_Longlines,-11.75_56.25,-11.75,56.25,3.10331569226876,0
Lines_Longlines,-11.75_56.75,-11.75,56.75,3.7842030732425,0
Lines_Longlines,-11.75_57.25,-11.75,57.25,4.04816702997021,0
Lines_Longlines,-11.75_57.75,-11.75,57.75,4.17043775016167,0
Lines_Longlines,-11.75_58.25,-11.75,58.25,4.17847314446921,0
Lines_Longlines,-11.75_58.75,-11.75,58.75,76.4388236380563,76.4388236380563
Lines_Longlines,-11.75_59.25,-11.75,59.25,198.042852032655,198.042852032655
Lines_Longlines,-11.75_59.75,-11.75,59.75,11457.7396293584,11457.7396293584
Lines_Longlines,-11.75_60.25,-11.75,60.25,56525.2509954201,12747.2444867368
Lines_Longlines,-11.75_60.75,-11.75,60.75,168014.254082476,12747.2444867368
Lines_Longlines,-11.75_61.25,-11.75,61.25,306907.296544563,12747.2444867368
Lines_Longlines,-11.75_61.75,-11.75,61.75,243655.061029657,12747.2444867368
Lines_Longlines,-11.75_62.25,-11.75,62.25,145204.529370949,12747.2444867368
Lines_Longlines,-11.75_62.75,-11.75,62.75,85245.7768441825,12747.2444867368
Lines_Longlines,-11.75_63.25,-11.75,63.25,15674.3572051821,12747.2444867368
Lines_Longlines,-11.75_63.75,-11.75,63.75,247.037062382432,247.037062382432
Lines_Longlines,-11.75_64.25,-11.75,64.25,348.596904970956,348.596904970956
Lines_Longlines,-11.75_64.75,-11.75,64.75,241.010853914084,241.010853914084
Lines_Longlines,-11.75_65.25,-11.75,65.25,327.771774325479,327.771774325479
Lines_Longlines,-11.75_65.75,-11.75,65.75,308.352016086497,308.352016086497
Lines_Longlines,-11.75_66.25,-11.75,66.25,321.40948027504,321.40948027504
Lines_Longlines,-11.75_66.75,-11.75,66.75,414.783521527482,414.783521527482
Lines_Longlines,-11.75_67.25,-11.75,67.25,283.857127174906,283.857127174906
Lines_Longlines,-11.75_67.75,-11.75,67.75,195.822862595007,195.822862595007
Lines_Longlines,-11.75_68.25,-11.75,68.25,177.313698796465,177.313698796465
Lines_Longlines,-11.75_68.75,-11.75,68.75,176.429605893147,176.429605893147
Lines_Longlines,-11.75_69.25,-11.75,69.25,244.403448843971,244.403448843971
Lines_Longlines,-11.75_69.75,-11.75,69.75,209.253124947834,209.253124947834
Lines_Longlines,-11.75_70.25,-11.75,70.25,249.319721594065,249.319721594065
Lines_Longlines,-11.75_70.75,-11.75,70.75,248.032554643039,248.032554643039
Lines_Longlines,-11.75_71.25,-11.75,71.25,226.993110613981,226.993110613981
Lines_Longlines,-11.75_71.75,-11.75,71.75,318.636793085318,318.636793085318
Lines_Longlines,-11.75_72.25,-11.75,72.25,376.892935115653,376.892935115653
Lines_Longlines,-11.75_72.75,-11.75,72.75,308.406017537136,308.406017537136
Lines_Longlines,-11.75_73.25,-11.75,73.25,285.964698130547,285.964698130547
Lines_Longlines,-11.75_73.75,-11.75,73.75,327.703030299363,327.703030299363
Lines_Longlines,-11.75_74.25,-11.75,74.25,171.763930137738,171.763930137738
Lines_Longlines,-11.75_74.75,-11.75,74.75,146.501997010831,146.501997010831
Lines_Longlines,-11.75_75.25,-11.75,75.25,230.112977952035,230.112977952035
Lines_Longlines,-11.75_75.75,-11.75,75.75,175.233108442177,175.233108442177
Lines_Longlines,-11.75_76.25,-11.75,76.25,148.341487882279,148.341487882279
Lines_Longlines,-11.75_76.75,-11.75,76.75,233.455327108351,233.455327108351
Lines_Longlines,-11.75_77.25,-11.75,77.25,287.552578845736,287.552578845736
Lines_Longlines,-11.75_77.75,-11.75,77.75,175.238215260806,175.238215260806
Lines_Longlines,-11.75_78.25,-11.75,78.25,153.891330526846,153.891330526846
Lines_Longlines,-11.75_78.75,-11.75,78.75,278.744698562674,278.744698562674
Lines_Longlines,-11.75_79.25,-11.75,79.25,412.199319041716,412.199319041716
Lines_Longlines,-11.75_79.75,-11.75,79.75,386.041679501943,386.041679501943
Lines_Longlines,-11.75_80.25,-11.75,80.25,385.004740337031,385.004740337031
Lines_Longlines,-11.75_80.75,-11.75,80.75,247.917679703437,247.917679703437
Lines_Longlines,-11.75_81.25,-11.75,81.25,221.15434805909,221.15434805909
Lines_Longlines,-11.75_81.75,-11.75,81.75,264.59300034864,264.59300034864
Lines_Longlines,-11.75_82.25,-11.75,82.25,291.937527721926,291.937527721926
Lines_Longlines,-11.75_82.75,-11.75,82.75,345.627304884913,345.627304884913
Lines_Longlines,-11.75_83.25,-11.75,83.25,278.614611194314,278.614611194314
Lines_Longlines,-11.75_83.75,-11.75,83.75,209.81582364376,209.81582364376
Lines_Longlines,-11.75_84.25,-11.75,84.25,192.77393515878,192.77393515878
Lines_Longlines,-11.75_84.75,-11.75,84.75,210.334103309084,210.334103309084
Lines_Longlines,-11.75_85.25,-11.75,85.25,185.299784231531,185.299784231531
Lines_Longlines,-11.75_85.75,-11.75,85.75,262.826859648104,262.826859648104
Lines_Longlines,-11.75_86.25,-11.75,86.25,312.042935940216,312.042935940216
Lines_Longlines,-11.75_86.75,-11.75,86.75,198.232465515603,198.232465515603
Lines_Longlines,-11.75_87.25,-11.75,87.25,153.828527211133,153.828527211133
Lines_Longlines,-11.75_87.75,-11.75,87.75,183.850264706083,183.850264706083
Lines_Longlines,-11.75_88.25,-11.75,88.25,501.39623631056,501.39623631056
Lines_Longlines,-11.75_88.75,-11.75,88.75,1467.17037213263,1467.17037213263
Lines_Longlines,-11.75_89.25,-11.75,89.25,1260.49496716664,1260.49496716664
Lines_Longlines,-11.75_89.75,-11.75,89.75,503.922057891384,503.922057891384
Lines_Longlines,-11.75_90.25,-11.75,90.25,340.528766633581,340.528766633581
Lines_Longlines,-11.75_90.75,-11.75,90.75,389.501671519794,389.501671519794
Lines_Longlines,-11.75_91.25,-11.75,91.25,263.32587237659,263.32587237659
Lines_Longlines,-11.75_91.75,-11.75,91.75,315.749559454353,315.749559454353
Lines_Longlines,-11.75_92.25,-11.75,92.25,289.664450641384,289.664450641384
Lines_Longlines,-11.75_92.75,-11.75,92.75,430.768448003662,430.768448003662
Lines_Longlines,-11.75_93.25,-11.75,93.25,421.954269526439,421.954269526439
Lines_Longlines,-11.75_93.75,-11.75,93.75,114.741992082658,114.741992082658
Lines_Longlines,-11.75_94.25,-11.75,94.25,8.65815236741041,8.65815236741041
Lines_Longlines,-11.75_94.75,-11.75,94.75,19.0252941831917,19.0252941831917
Lines_Longlines,-11.75_95.25,-11.75,95.25,36.0062444196568,36.0062444196568
Lines_Longlines,-11.75_95.75,-11.75,95.75,21.0850325747861,21.0850325747861
Lines_Longlines,-11.75_96.25,-11.75,96.25,391.942239683656,391.942239683656
Lines_Longlines,-11.75_96.75,-11.75,96.75,1251.71053199544,1251.71053199544
Lines_Longlines,-11.75_97.25,-11.75,97.25,397.808775448621,397.808775448621
Lines_Longlines,-11.75_97.75,-11.75,97.75,11.2285117546535,11.2285117546535
Lines_Longlines,-11.75_98.25,-11.75,98.25,6.18251772920187,6.18251772920187
Lines_Longlines,-11.75_98.75,-11.75,98.75,12.1266190641381,12.1266190641381
Lines_Longlines,-11.75_99.25,-11.75,99.25,29.7665218440331,29.7665218440331
Lines_Longlines,-11.75_99.75,-11.75,99.75,87.1065178622785,87.1065178622785
Lines_Longlines,-12.25_100.25,-12.25,100.25,280.880159759684,280.880159759684
Lines_Longlines,-12.25_100.75,-12.25,100.75,426.986475590575,426.986475590575
Lines_Longlines,-12.25_101.25,-12.25,101.25,479.865187876248,479.865187876248
Lines_Longlines,-12.25_101.75,-12.25,101.75,487.182909338832,487.182909338832
Lines_Longlines,-12.25_102.25,-12.25,102.25,476.239285504949,476.239285504949
Lines_Longlines,-12.25_102.75,-12.25,102.75,247.925509463459,247.925509463459
Lines_Longlines,-12.25_103.25,-12.25,103.25,92.2348729801117,92.2348729801117
Lines_Longlines,-12.25_103.75,-12.25,103.75,68.4750633564166,68.4750633564166
Lines_Longlines,-12.25_104.25,-12.25,104.25,29.179341304062,29.179341304062
Lines_Longlines,-12.25_104.75,-12.25,104.75,9.18788271041156,9.18788271041156
Lines_Longlines,-12.25_105.25,-12.25,105.25,8.18440232153146,8.18440232153146
Lines_Longlines,-12.25_105.75,-12.25,105.75,11.1093814550472,11.1093814550472
Lines_Longlines,-12.25_106.25,-12.25,106.25,38.2380408068584,38.2380408068584
Lines_Longlines,-12.25_106.75,-12.25,106.75,56.4911742915403,56.4911742915403
Lines_Longlines,-12.25_107.25,-12.25,107.25,57.4063206918719,57.4063206918719
Lines_Longlines,-12.25_107.75,-12.25,107.75,27.0262924673491,27.0262924673491
Lines_Longlines,-12.25_108.25,-12.25,108.25,55.5809458779698,55.5809458779698
Lines_Longlines,-12.25_108.75,-12.25,108.75,111.106874587678,111.106874587678
Lines_Longlines,-12.25_109.25,-12.25,109.25,120.007454507139,120.007454507139
