Gear,mycellid,Lat,Lon,avg_eff_gear_yr,eff_smth
Seine_Purse_Seine,-0.75_91.25,-0.75,91.25,523.479509406433,523.479509406433
Seine_Purse_Seine,-0.75_91.75,-0.75,91.75,395.115438390821,395.115438390821
Seine_Purse_Seine,-0.75_92.25,-0.75,92.25,479.4107497044,479.4107497044
Seine_Purse_Seine,-0.75_92.75,-0.75,92.75,711.525469987416,711.525469987416
Seine_Purse_Seine,-0.75_93.25,-0.75,93.25,1419.53437413619,1419.53437413619
Seine_Purse_Seine,-0.75_93.75,-0.75,93.75,1824.24815141784,1824.24815141784
Seine_Purse_Seine,-0.75_94.25,-0.75,94.25,1126.68053644227,1126.68053644227
Seine_Purse_Seine,-0.75_94.75,-0.75,94.75,786.180267758619,786.180267758619
Seine_Purse_Seine,-0.75_95.25,-0.75,95.25,311.14442510818,311.14442510818
Seine_Purse_Seine,-0.75_95.75,-0.75,95.75,77.5258680745237,77.5258680745237
Seine_Purse_Seine,-0.75_96.25,-0.75,96.25,67.8450983625884,67.8450983625884
Seine_Purse_Seine,-0.75_96.75,-0.75,96.75,47.6832442984668,47.6832442984668
Seine_Purse_Seine,-0.75_97.25,-0.75,97.25,503.567881511634,503.567881511634
Seine_Purse_Seine,-0.75_97.75,-0.75,97.75,4684.95957068749,4684.95957068749
Seine_Purse_Seine,-0.75_98.25,-0.75,98.25,17489.9271821249,5806.00996302426
Seine_Purse_Seine,-0.75_98.75,-0.75,98.75,21236.6340333571,5806.00996302426
Seine_Purse_Seine,-0.75_99.25,-0.75,99.25,15154.2217630361,5806.00996302426
Seine_Purse_Seine,-0.75_99.75,-0.75,99.75,12090.5751040197,5806.00996302426
Seine_Purse_Seine,-1.25_100.25,-1.25,100.25,16347.9917513002,5806.00996302426
Seine_Purse_Seine,-1.25_42.25,-1.25,42.25,516.860919421964,516.860919421964
Seine_Purse_Seine,-1.25_45.25,-1.25,45.25,32.0356584687859,32.0356584687859
Seine_Purse_Seine,-1.25_45.75,-1.25,45.75,133.77017902638,133.77017902638
Seine_Purse_Seine,-1.25_46.25,-1.25,46.25,342.194540784471,342.194540784471
Seine_Purse_Seine,-1.25_46.75,-1.25,46.75,362.395506910169,362.395506910169
Seine_Purse_Seine,-1.25_47.25,-1.25,47.25,678.25530732521,678.25530732521
Seine_Purse_Seine,-1.25_47.75,-1.25,47.75,889.087646576883,889.087646576883
Seine_Purse_Seine,-1.25_48.25,-1.25,48.25,1076.73655465626,1076.73655465626
Seine_Purse_Seine,-1.25_48.75,-1.25,48.75,1041.29337595525,1041.29337595525
Seine_Purse_Seine,-1.25_49.25,-1.25,49.25,1199.32080909118,1199.32080909118
Seine_Purse_Seine,-1.25_49.75,-1.25,49.75,1022.62258759207,1022.62258759207
Seine_Purse_Seine,-1.25_50.25,-1.25,50.25,1074.8971153139,1074.8971153139
Seine_Purse_Seine,-1.25_50.75,-1.25,50.75,963.642108113764,963.642108113764
Seine_Purse_Seine,-1.25_51.25,-1.25,51.25,708.030093450801,708.030093450801
Seine_Purse_Seine,-1.25_51.75,-1.25,51.75,891.687161881355,891.687161881355
Seine_Purse_Seine,-1.25_52.25,-1.25,52.25,1319.24623372454,1319.24623372454
Seine_Purse_Seine,-1.25_52.75,-1.25,52.75,809.238776895998,809.238776895998
Seine_Purse_Seine,-1.25_53.25,-1.25,53.25,1299.92676489432,1299.92676489432
Seine_Purse_Seine,-1.25_53.75,-1.25,53.75,472.570552965441,472.570552965441
Seine_Purse_Seine,-1.25_54.25,-1.25,54.25,195.444504540074,195.444504540074
Seine_Purse_Seine,-1.25_54.75,-1.25,54.75,113.867972635105,113.867972635105
Seine_Purse_Seine,-1.25_55.25,-1.25,55.25,116.581308816163,116.581308816163
Seine_Purse_Seine,-1.25_55.75,-1.25,55.75,332.54245663146,332.54245663146
Seine_Purse_Seine,-1.25_56.25,-1.25,56.25,470.223226560791,470.223226560791
Seine_Purse_Seine,-1.25_56.75,-1.25,56.75,617.318586157384,617.318586157384
Seine_Purse_Seine,-1.25_57.25,-1.25,57.25,599.734849330749,599.734849330749
Seine_Purse_Seine,-1.25_57.75,-1.25,57.75,558.722778908239,558.722778908239
Seine_Purse_Seine,-1.25_58.25,-1.25,58.25,454.794723982877,454.794723982877
Seine_Purse_Seine,-1.25_58.75,-1.25,58.75,664.487952684612,664.487952684612
Seine_Purse_Seine,-1.25_59.25,-1.25,59.25,862.740730328832,862.740730328832
Seine_Purse_Seine,-1.25_59.75,-1.25,59.75,433.865270549801,433.865270549801
Seine_Purse_Seine,-1.25_60.25,-1.25,60.25,361.861696297766,361.861696297766
Seine_Purse_Seine,-1.25_60.75,-1.25,60.75,462.747045942501,462.747045942501
Seine_Purse_Seine,-1.25_61.25,-1.25,61.25,595.088408112882,595.088408112882
Seine_Purse_Seine,-1.25_61.75,-1.25,61.75,491.247714615356,491.247714615356
Seine_Purse_Seine,-1.25_62.25,-1.25,62.25,337.6801695512,337.6801695512
Seine_Purse_Seine,-1.25_62.75,-1.25,62.75,355.641201967094,355.641201967094
Seine_Purse_Seine,-1.25_63.25,-1.25,63.25,361.21773937108,361.21773937108
Seine_Purse_Seine,-1.25_63.75,-1.25,63.75,291.23115306637,291.23115306637
Seine_Purse_Seine,-1.25_64.25,-1.25,64.25,222.61414102731,222.61414102731
Seine_Purse_Seine,-1.25_64.75,-1.25,64.75,239.460416810827,239.460416810827
Seine_Purse_Seine,-1.25_65.25,-1.25,65.25,210.349308915989,210.349308915989
Seine_Purse_Seine,-1.25_65.75,-1.25,65.75,250.089470000409,250.089470000409
Seine_Purse_Seine,-1.25_66.25,-1.25,66.25,343.934635445764,343.934635445764
Seine_Purse_Seine,-1.25_66.75,-1.25,66.75,493.093873821378,493.093873821378
Seine_Purse_Seine,-1.25_67.25,-1.25,67.25,700.929400036623,700.929400036623
Seine_Purse_Seine,-1.25_67.75,-1.25,67.75,1225.97636340682,1225.97636340682
Seine_Purse_Seine,-1.25_68.25,-1.25,68.25,1171.16194973996,1171.16194973996
Seine_Purse_Seine,-1.25_68.75,-1.25,68.75,1082.27170595466,1082.27170595466
Seine_Purse_Seine,-1.25_69.25,-1.25,69.25,491.042425163249,491.042425163249
Seine_Purse_Seine,-1.25_69.75,-1.25,69.75,474.180327824281,474.180327824281
Seine_Purse_Seine,-1.25_70.25,-1.25,70.25,158.499590454704,158.499590454704
Seine_Purse_Seine,-1.25_70.75,-1.25,70.75,10.440843808085,10.440843808085
Seine_Purse_Seine,-1.25_75.75,-1.25,75.75,49.9052122458015,49.9052122458015
Seine_Purse_Seine,-1.25_76.25,-1.25,76.25,162.297962732963,162.297962732963
Seine_Purse_Seine,-1.25_76.75,-1.25,76.75,297.028526810457,297.028526810457
Seine_Purse_Seine,-1.25_77.25,-1.25,77.25,320.828105081815,320.828105081815
Seine_Purse_Seine,-1.25_77.75,-1.25,77.75,408.244473055516,408.244473055516
Seine_Purse_Seine,-1.25_78.25,-1.25,78.25,432.334365486961,432.334365486961
