species_id,sumA,ncells_overlap,GEAR,A_scaled
Fis_161221,38.205828682464926,477,PST,1.0651057696233746
Fis_161225,1.6549985835008556,129,PST,1.0028181898107966
Fis_161228,33.80260880704009,481,PST,1.0576020847910395
Fis_161233,12.302812176574662,246,PST,1.0209635106478967
Fis_161235,3.847028690506704,192,PST,1.006553706894048
Fis_161400,79.86221209778051,6598,PST,1.1360939058615815
Fis_161402,6.2561611916462425,304,PST,1.010659195949632
Fis_161412,40.4280744070129,460,PST,1.0688927782236215
Fis_161438,3.2005756634844147,160,PST,1.0054520631172388
Fis_161440,27.583056913775934,4454,PST,1.0470031234568853
Fis_161448,34.24506367943863,2260,PST,1.058356087999814
Fis_161453,11.07575018027137,663,PST,1.0188724303133931
Fis_161456,46.54533792089205,514,PST,1.0793174262637248
Fis_161457,33.060610299158725,442,PST,1.0563376185352709
Fis_161466,6.6643715311802225,339,PST,1.011354841822385
Fis_161470,3.5985414297610987,228,PST,1.006130250845466
Fis_161473,11.634148393532087,260,PST,1.0198240167255623
Fis_161480,114.46515645151885,1021,PST,1.1950620237496827
Fis_161488,41.905492803416564,549,PST,1.0714104998740848
Fis_161491,39.97738357906928,500,PST,1.0681247398277676
Fis_161493,19.359088989906013,181,PST,1.0329883649124918
Fis_161494,134.9452143749745,1266,PST,1.229962824607544
Fis_161495,22.103741269616876,283,PST,1.0376656252501473
Fis_161638,3.9882572355163575,245,PST,1.0067943795202314
Fis_163295,133.26451708537752,1138,PST,1.2270986881082329
Fis_164471,4.210629816108849,140,PST,1.0071733326062293
Fis_164699,4.231165586854331,52,PST,1.0072083283493043
Fis_165849,26.69943001733691,517,PST,1.0454973031872097
Fis_166044,47.09275336594328,3855,PST,1.080250296546888
Fis_166734,128.7636007007668,1145,PST,1.2194285151524586
Fis_166946,9.11463120647204,136,PST,1.0155304171697315
Fis_169677,44.6028459195777,440,PST,1.0760071560115976
Fis_170052,4.436333318250263,278,PST,1.0075579620350426
Fis_170784,9.732779525133083,102,PST,1.0165838258783808
Fis_20033,379.11881532961115,17851,PST,1.6460678109076374
Fis_21798,148.97932396282795,1609,PST,1.2538788538382086
Fis_21801,159.36558302933145,1252,PST,1.2715784502306113
Fis_22747,25.352190704088173,3272,PST,1.0432014243788923
Fis_22768,55.319900509446484,9338,PST,1.0942704729134243
Fis_22814,3.2777762801852077,60,PST,1.0055836234555762
Fis_23008,1.6572036283905618,30,PST,1.0028219475068376
Fis_23028,4.601140919607133,182,PST,1.0078388165763879
Fis_23029,6.403374695859384,240,PST,1.0109100677593374
Fis_23044,160.2402299876885,1645,PST,1.2730689674658968
Fis_23045,184.11896753973633,1754,PST,1.3137615801116198
Fis_23046,102.03668037997886,807,PST,1.1738822121514585
Fis_23047,162.01800783189492,1891,PST,1.276098542418373
Fis_23048,132.59581002105824,1201,PST,1.2259591204287235
Fis_23050,34.930205718572324,797,PST,1.0595236631090508
Fis_23051,157.12818409106285,1377,PST,1.2677656184956645
Fis_23052,24.945951500791125,283,PST,1.0425091375900601
Fis_23053,46.9694963501006,314,PST,1.080040249847785
Fis_23054,322.9888238264739,13489,PST,1.550414680290227
Fis_23055,8.391202782280743,140,PST,1.0142975968592625
Fis_23056,62.37701083494176,591,PST,1.1062967475959768
Fis_23057,104.44079341542965,615,PST,1.177979147355629
Fis_23059,118.52015030327857,1465,PST,1.2019722841322
Fis_23060,157.8156669191044,1647,PST,1.2689371826271896
Fis_23061,387.4021888308489,17971,PST,1.6601838046259405
Fis_23062,152.77372741519866,1269,PST,1.2603450327797194
Fis_23063,153.91787338037466,1245,PST,1.2622948129332805
Fis_23064,162.3392752061336,1922,PST,1.276646025667314
Fis_23066,160.53136182310027,1918,PST,1.2735650956628513
Fis_23068,129.99303132294517,974,PST,1.221523631947224
Fis_23070,141.00166357960597,1323,PST,1.2402838368032423
Fis_23071,384.3614051177012,20744,PST,1.655001896097115
Fis_23074,158.33510315942067,1973,PST,1.2698223725445907
Fis_23075,164.36694599007228,1958,PST,1.2801014521363232
Fis_23076,57.27274456511691,1906,PST,1.0975983844724708
Fis_23077,172.25897931263103,2475,PST,1.2935505490277324
Fis_23078,2.001839296601247,59,PST,1.0034092535032215
Fis_23080,1.1778579189376615,86,PST,1.0020050773002096
Fis_23082,9.396057018544525,291,PST,1.0160100049843808
Fis_23084,2.367562767554773,43,PST,1.004032495980196
Fis_23101,71.50516490829995,1976,PST,1.1218523621701566
Fis_23103,11.750125705890241,624,PST,1.020021657821001
Fis_23104,36.883265321876934,609,PST,1.0628519419905473
Fis_23105,28.282465156526087,995,PST,1.0481950101151067
Fis_23113,45.08416402051216,1190,PST,1.0768273874412537
Fis_23121,8.142865149618956,237,PST,1.0138743957972618
Fis_23123,67.6662096281434,853,PST,1.1153102608618624
Fis_23124,4.883428546024334,92,PST,1.0083198730397556
Fis_23126,15.535863227210939,182,PST,1.0264730688387613
Fis_23127,338.067588268028,19562,PST,1.5761109433049207
Fis_23128,114.84724364047202,893,PST,1.1957131522250921
Fis_23129,147.4306318985682,1952,PST,1.2512396721753982
Fis_23138,14.92495798424352,199,PST,1.0254320033150446
Fis_23144,5.614554713945836,39,PST,1.009565811351257
Fis_23146,6.56791347420949,57,PST,1.0111904641897604
Fis_23149,196.32050499225736,2458,PST,1.3345546574740845
Fis_23153,10.83136322296923,357,PST,1.018455961738893
Fis_23155,12.531852289204835,178,PST,1.0213538261142516
Fis_23156,15.96173451942741,288,PST,1.0271988113740742
Fis_23157,248.91175566416695,4868,PST,1.424177292987435
Fis_23158,15.851369543052897,233,PST,1.027010734461571
Fis_23159,6.433334367080988,152,PST,1.0109611231090332
Fis_23161,372.401053124097,18364,PST,1.6346198315209874
Fis_23193,132.86265800496676,1198,PST,1.226413865643826
Fis_23198,69.32696628923168,1088,PST,1.1181404158213182
Fis_23201,8.049015000549844,287,PST,1.0137144623939782
Fis_23202,10.603559058508836,416,PST,1.0180677524961195
Fis_23204,3.8285085439420072,275,PST,1.0065221460483937
Fis_23220,6.5383867545751855,54,PST,1.0111401466483847
Fis_23221,7.636141121365654,73,PST,1.013010869216133
Fis_23222,267.42943712195745,20364,PST,1.4557339377646685
Fis_23223,8.53740963130258,278,PST,1.0145467531917707
Fis_23239,173.9015798725468,1449,PST,1.2963497635243364
Fis_23243,60.93892634367171,2461,PST,1.103846056263258
Fis_23252,5.781040718953591,61,PST,1.0098495261204297
Fis_23253,76.45253706321637,435,PST,1.1302833564082495
Fis_23260,0.11550527325016446,24,PST,1.0001946840744416
Fis_23273,383.626184877804,13541,PST,1.6537489809307993
Fis_23274,425.90330594642,13487,PST,1.7257949384556346
Fis_23277,393.38356531849905,19142,PST,1.6703768827134924
Fis_23278,15.695808779910294,213,PST,1.026745637788699
Fis_23280,14.000670161432936,536,PST,1.0238568913031634
Fis_23292,3.4327452788711525,129,PST,1.0058477116814248
Fis_23311,109.87062868690737,1084,PST,1.1872323242855534
Fis_23322,127.08689836079611,1216,PST,1.216571186590013
Fis_23898,381.5952760857874,15407,PST,1.6502880364561514
Fis_23899,477.1961433226403,20605,PST,1.8132049013274614
Fis_23993,6.7085773050785065,44,PST,1.0114301744663334
Fis_24044,6.980954894097522,53,PST,1.0118943428797251
Fis_24046,5.228777900338173,47,PST,1.0089083952542115
Fis_24098,445.1466368049903,15381,PST,1.758588188389157
Fis_24127,382.06089723063724,14125,PST,1.6510815181402536
Fis_24153,24.37688682710086,973,PST,1.0415393740803114
Fis_24377,0.1909257867373526,6,PST,1.0003232108750812
Fis_24448,119.89658385105668,948,PST,1.2043179138821074
Fis_25062,26.648942595157678,444,PST,1.0454112657612469
Fis_25233,34.471840752352364,693,PST,1.0587425469390646
Fis_25412,6.732913376385113,92,PST,1.0114716464378244
Fis_25414,2.67554011309403,53,PST,1.0045573312148215
Fis_25470,79.22502170113853,542,PST,1.135008046865242
Fis_25603,124.31319909052854,1017,PST,1.2118444262344998
Fis_25664,85.29571093183131,682,PST,1.1453533259998148
Fis_25886,4.269010978532606,244,PST,1.0072728220379106
Fis_25888,165.37958320067537,1283,PST,1.28182712350701
Fis_25889,122.51857494425803,725,PST,1.2087861428947853
Fis_25892,90.30061200179625,466,PST,1.1538823573242862
Fis_25894,6.556823541293852,241,PST,1.011171565437537
Fis_25895,7.55105608899612,279,PST,1.0128658727624211
Fis_25897,14.655896872794528,225,PST,1.0249734866299662
Fis_25899,315.3828696361803,16092,PST,1.5374531011032155
Fis_25900,9.639777748845518,305,PST,1.0164253382175659
Fis_25902,80.62732438807143,1226,PST,1.1373977611425161
Fis_25903,41.06310081489164,506,PST,1.069974949489137
Fis_25905,5.9286932310023985,47,PST,1.010101146059125
Fis_26085,92.19701785601956,1448,PST,1.1571140905211013
Fis_26148,139.5256326195531,1293,PST,1.2377684795328001
Fis_26519,138.42206057414205,1466,PST,1.2358878428503675
Fis_26902,135.44244683832494,1262,PST,1.2308101762726769
Fis_26903,176.52892820833858,1519,PST,1.3008271220061542
Fis_26906,112.8497393133539,895,PST,1.1923091334965306
Fis_26932,147.14275551884475,1076,PST,1.2507490917171808
Fis_27224,86.81041730509605,506,PST,1.1479345914283123
Fis_27236,18.82403225787857,151,PST,1.0320765555552165
Fis_27240,141.8744411727198,1086,PST,1.2417711683862054
Fis_27676,73.90074554714101,885,PST,1.1259347570114027
Fis_27677,1.7487683554791147,32,PST,1.0029779862405983
Fis_27678,0.040922175259765936,14,PST,1.0000675843435691
Fis_28552,162.08305627343339,1237,PST,1.2762093937993961
Fis_28553,70.67678979388438,491,PST,1.1204406984428428
Fis_28555,66.6219279727593,615,PST,1.1135306630584627
Fis_28559,111.3322792293834,787,PST,1.1897231753709068
Fis_28560,113.35729713244655,710,PST,1.1931740809705178
Fis_28561,124.43010493266775,858,PST,1.2120436496708238
Fis_28562,163.24502493493037,1174,PST,1.2781895462486497
Fis_28563,122.67336193237134,1263,PST,1.2090499209498924
Fis_28785,146.36241064256865,961,PST,1.2494192780404247
Fis_28787,167.2860478158418,1177,PST,1.2850759981989257
Fis_28947,169.4181424038079,1447,PST,1.2887093770156675
Fis_29298,1.2915862067602575,46,PST,1.0021988857523165
Fis_29319,3.8401281342376024,171,PST,1.006541947408745
Fis_29320,42.378728821599594,664,PST,1.072216958336805
Fis_29321,80.91631433840848,1208,PST,1.1378902392763346
Fis_29328,53.30556215495292,7544,PST,1.0908377667153615
Fis_29332,57.12495669347845,447,PST,1.0973465338626465
Fis_29338,1.8903677669586614,45,PST,1.0032192908736277
Fis_29367,4.026141564832869,302,PST,1.0068589395638627
Fis_29380,34.56880452410587,745,PST,1.058907786378379
Fis_29385,10.597031273056928,137,PST,1.0180566282629289
Fis_29388,124.82846163845898,1742,PST,1.2127225036130915
Fis_29406,114.73353751335321,898,PST,1.195519381537835
Fis_29409,2.8477781980127475,75,PST,1.0048508483095657
Fis_29411,5.932543644797988,39,PST,1.0101077076873002
Fis_29416,110.59909861276901,1402,PST,1.188473735999742
Fis_29421,1.0428624600172043,7,PST,1.0017750266994687
Fis_29423,378.41677256345884,14216,PST,1.6448714346636462
Fis_29436,154.87836077372276,1338,PST,1.263931613930964
Fis_29459,6.825004965532571,73,PST,1.0116285830161063
Fis_29481,9.032393135712482,107,PST,1.0153902723253545
Fis_29485,7.5885758810909465,219,PST,1.0129298115851053
Fis_29500,150.76075407914504,1011,PST,1.2569146527585122
Fis_29505,123.92269837653657,860,PST,1.2111789599694716
Fis_29521,1.7437891664158087,60,PST,1.002969501026026
Fis_29531,302.26050034117543,15292,PST,1.5150908011888313
Fis_29532,14.264828393620974,803,PST,1.0243070528159393
Fis_29536,62.756965553137434,1695,PST,1.1069442420515256
Fis_29539,29.915814451545884,300,PST,1.0509784591995708
Fis_29540,10.28409431297041,356,PST,1.0175233411713658
Fis_29547,1.4540542351314798,79,PST,1.00247575334347
Fis_30530,57.13270429075112,1612,PST,1.0973597368208876
Fis_30583,441.880601773958,14389,PST,1.75302242101492
Fis_30780,96.23211036117209,533,PST,1.16399043630546
Fis_30995,147.89815872858162,1326,PST,1.252036401405901
Fis_31187,7.681449359108228,64,PST,1.0130880806082385
Fis_31223,65.55865868979845,710,PST,1.1117187077582584
Fis_31247,10.066078200849006,113,PST,1.0171518120994563
Fis_31408,14.816563789850989,395,PST,1.0252472848827638
Fis_31568,380.9945419130346,13722,PST,1.6492643038177908
Fis_31570,119.81809241040446,1108,PST,1.2041841538044022
Fis_31571,29.16723933440153,253,PST,1.0497027855082046
Fis_31573,81.61575211929448,597,PST,1.1390821762715522
Fis_31576,19.199603112705518,215,PST,1.0327165793120496
Fis_31577,208.97453476286364,7204,PST,1.3561188432163316
Fis_31578,126.68548770984717,2311,PST,1.2158871283103267
Fis_31582,0.04398715868592262,2,PST,1.0000728074916962
Fis_31583,7.547147937701084,281,PST,1.0128592127417033
Fis_31585,123.45665154549454,844,PST,1.2103847528582696
Fis_31589,9.775977341792895,132,PST,1.0166574408262667
Fis_31594,7.957159167119244,146,PST,1.0135579275754647
Fis_31600,35.10083836071999,310,PST,1.0598144443112183
Fis_31602,10.659742051531794,334,PST,1.0181634959485268
Fis_32598,30.970333812445006,874,PST,1.0527755034439306
Fis_32599,81.69586982379269,864,PST,1.1392187077237743
Fis_32608,6.2209470578236505,40,PST,1.0105991862818606
Fis_32609,75.13429858982272,808,PST,1.1280368989707248
Fis_32610,135.82648638571118,1357,PST,1.2314646318320783
Fis_32611,137.98527760928573,1154,PST,1.235143505342557
Fis_32811,73.94642095448216,538,PST,1.1260125941103833
Fis_32960,9.759383771015564,295,PST,1.016629163127474
Fis_32975,131.1750834000486,1115,PST,1.2235380092649444
Fis_32976,0.04477890208363533,2,PST,1.000074156730002
Fis_33107,38.59978149093877,408,PST,1.065777118726357
Fis_33775,24.402169055987997,383,PST,1.0415824584328524
Fis_33777,27.93259134154505,337,PST,1.047598777605039
Fis_34717,1.5925242295634234,63,PST,1.002711725024728
Fis_35264,143.94350320465128,1315,PST,1.2452971311646748
Fis_35265,128.25976990322306,1007,PST,1.2185699190294959
Fis_35514,367.5463845160191,14339,PST,1.6263468167202144
Fis_47352,171.0783532615951,1140,PST,1.2915386018521524
Fis_47368,27.198252029455034,296,PST,1.0463473636593783
Fis_47420,5.397909291554242,226,PST,1.0091966181208512
Fis_47424,0.0012631635181605816,1,PST,1
Fis_47425,2.6695138013456017,93,PST,1.0045470615609453
Fis_47427,175.56220897560524,1342,PST,1.299179701107581
Fis_47488,97.70946942658156,634,PST,1.1665080568478492
Fis_47495,21.58469238766702,319,PST,1.036781095444024
Fis_47714,12.366601548350445,139,PST,1.0210722164030033
Fis_47835,13.111732543620747,235,PST,1.022342020842822
Fis_48194,75.9357018054518,1279,PST,1.1294025989184524
Fis_53171,4.129447584506124,116,PST,1.0070349870552082
Fis_54405,1.0793822519481182,10,PST,1.0018372613860267
Fis_54647,1.3443636998854345,67,PST,1.0022888257702707
Fis_54691,8.908967865339946,292,PST,1.0151799388976757
Fis_54720,8.054569382802583,259,PST,1.0137239278158836
Fis_54787,4.372775803611148,155,PST,1.0074496513959939
Fis_54790,1.4216508734971285,69,PST,1.0024205336133427
Fis_54800,9.110226291319123,300,PST,1.0155229105959158
Fis_54855,10.17850996303605,335,PST,1.0173434110957507
Fis_54860,2.1181636427063495,54,PST,1.0036074859913087
Fis_57444,58.53677742585569,651,PST,1.0997524681823567
Fis_58162,134.86268390029,1635,PST,1.2298221814671566
Fis_58165,12.05692003267177,318,PST,1.0205444770309537
Fis_58273,11.769060397753378,369,PST,1.0200539251081588
Fis_58285,1.4096513973345282,25,PST,1.0024000848758676
Fis_58398,20.812294554261143,407,PST,1.0354648246079015
Fis_58409,9.080516379188339,127,PST,1.01547228086964
Fis_58485,450.78877939958477,19294,PST,1.7682031658390045
Fis_6035,127.43795575544846,950,PST,1.2171694360806264
Fis_60598,0.8360013392521068,19,PST,1.0014225072482035
Fis_61240,92.2019023526318,722,PST,1.1571224143668732
Fis_61250,4.402010190999135,154,PST,1.0074994707635097
Fis_61406,5.3185180625878274,193,PST,1.009061324681625
Fis_61410,1.6758687676192494,73,PST,1.0028537554396881
Fis_61506,2.5220169376643753,40,PST,1.0042957068682126
Fis_61508,211.68598047943004,4286,PST,1.3607395150593737
Fis_61614,2.2089472741170084,2071,PST,1.0037621936319248
Fis_61628,77.74005484157829,2630,PST,1.132477461608123
Fis_61691,122.44596799350256,7566,PST,1.2086624107872548
Fis_64122,10.632296900381334,83,PST,1.0181167256826225
Fis_6652,4.864826595588966,241,PST,1.0082881727891928
Fis_8339,111.3954002803298,1143,PST,1.1898307422165306
ITS_Mam_180417,308.687357958285,16066,PST,1.5260430396382976
ITS_Mam_180419,99.00067744648732,1040,PST,1.168708450720622
ITS_Mam_180426,365.5050237428748,20305,PST,1.622868060649854
ITS_Mam_180429,232.2913674755921,11474,PST,1.3958538936827165
ITS_Mam_180430,252.61471380128603,15898,PST,1.4304876366891772
ITS_Mam_180434,338.50475052106293,19183,PST,1.5768559271713127
ITS_Mam_180438,49.028677437093336,4464,PST,1.0835493741537812
ITS_Mam_180440,102.55367528792158,15703,PST,1.1747632417068472
ITS_Mam_180445,18.187214993486577,8033,PST,1.0309913324269195
ITS_Mam_180447,4.270863723634648,3831,PST,1.0072759793672543
ITS_Mam_180449,0.077845640910709335,55,PST,1.0001305069449837
ITS_Mam_180451,0.461098387662787,19,PST,1.00078362168922
ITS_Mam_180455,43.91093520950426,8764,PST,1.0748280461675752
ITS_Mam_180457,258.0274465903401,20267,PST,1.439711668665729
ITS_Mam_180459,250.21880901801774,10825,PST,1.4264046894617928
ITS_Mam_180461,272.75348306823753,12680,PST,1.4648068353132842
ITS_Mam_180463,258.71542644581933,19050,PST,1.4408840797995277
ITS_Mam_180466,281.23087867260233,17789,PST,1.479253469052654
ITS_Mam_180469,216.8686047914357,21101,PST,1.369571410931468
ITS_Mam_180471,37.80773140961537,236,PST,1.0644273577900825
ITS_Mam_180475,4.219808505697074,4835,PST,1.0071889743401858
ITS_Mam_180478,69.45230715105572,410,PST,1.1183540136770578
ITS_Mam_180488,288.51892980194975,21012,PST,1.491673298237607
ITS_Mam_180491,136.7403782093876,19058,PST,1.2330220276491686
ITS_Mam_180492,285.2110981069586,16161,PST,1.4860363036700288
ITS_Mam_180495,40.387396754119436,11576,PST,1.0688234579771503
ITS_Mam_180498,319.58132929145904,20632,PST,1.5446078467043414
ITS_Mam_180500,5.659512664540671,2473,PST,1.0096424258064773
ITS_Mam_180502,376.07109778322854,15949,PST,1.6408740861850384
ITS_Mam_180505,49.831267221471535,11605,PST,1.0849170961758492
ITS_Mam_180507,27.819588991426826,7876,PST,1.047406206249397
ITS_Mam_180508,81.77877401461853,9727,PST,1.1393599877272347
ITS_Mam_180510,388.753297347646,16026,PST,1.6624862770827242
ITS_Mam_180511,61.60083891060958,11583,PST,1.104974045196217
ITS_Mam_180513,68.32344921310687,11632,PST,1.1164302863987259
ITS_Mam_180516,60.12912368218804,11593,PST,1.102466042518754
ITS_Mam_180517,263.39036229844015,19081,PST,1.4488508055688298
ITS_Mam_180524,88.05700843095224,20977,PST,1.1500589520525495
ITS_Mam_180525,305.7594148402063,19447,PST,1.5210534268125362
ITS_Mam_180526,58.17620642803584,16657,PST,1.0991380062195506
ITS_Mam_180527,115.58828340524133,21069,PST,1.1969759846523553
ITS_Mam_180528,248.39182071779987,20793,PST,1.4232912532071755
ITS_Mam_180530,288.7054412923253,21046,PST,1.4919911391542504
ITS_Mam_180535,52.626701800733144,9506,PST,1.0896808964505666
ITS_Mam_552461,36.18135735817759,11497,PST,1.0616557954682486
ITS_Mam_552771,78.50419908305366,11646,PST,1.1337796672023694
ITS_Mam_555654,92.67176618598864,2256,PST,1.1579231261685483
ITS_Mam_612592,16.423782196159664,11530,PST,1.027986203383059
ITS_Mam_612596,130.54452395106523,2121,PST,1.22246345030421
ITS_Mam_612597,409.1593661210937,19161,PST,1.6972609903777611
ITS_Mam_771132,6.340674983744975,182,PST,1.010803218932321
Rep_2666,362.91217362149257,17532,PST,1.6184494918118721
Rep_2941,185.08223316046497,1765,PST,1.3154031155861738
Rep_4381,354.8404113236987,21112,PST,1.604694112331004
Rep_5181,198.66694897606067,1843,PST,1.3385533167800747
Rep_6936,117.73170014975767,1165,PST,1.2006286579619407
Rep_8732,28.106715004250873,546,PST,1.0478955079804828
Fis_125906,12.716118930839002,73,LLT,1.0216678415036835
Fis_131127,96.61640362128492,383,LLT,1.164645324225814
Fis_131407,29.519026514608413,195,LLT,1.0503022786525424
Fis_131465,49.89895886590057,326,LLT,1.0850324519336692
Fis_131805,2.2149933790788054,37,LLT,1.0037724970161255
Fis_131815,69.67160910899565,260,LLT,1.1187277340049204
Fis_131821,8.896932648451184,119,LLT,1.015159429253148
Fis_131829,5.830321087734774,41,LLT,1.0099335065634274
Fis_131831,1.1634105846169405,39,LLT,1.001980457079899
Fis_131843,75.34652780950728,515,LLT,1.1283985663917895
Fis_131844,47.93244889114021,359,LLT,1.081681251792018
Fis_131852,41.96176856495936,1470,LLT,1.0715064014166522
Fis_132130,10.033669262207695,82,LLT,1.0170965828653513
Fis_132518,0.004109419067390263,4,LLT,1.0000048504061114
Fis_132520,16.1161726602586,199,LLT,1.0274619949460229
Fis_132528,46.48067365008683,274,LLT,1.0792072295618198
Fis_132543,1.3852080666692927,25,LLT,1.0023584301198587
Fis_132550,22.207114711377017,405,LLT,1.0378417876378878
Fis_132559,4.232218592660502,64,LLT,1.0072101228142458
Fis_139820,26.680610187817365,257,LLT,1.0454652316410893
Fis_140161,104.46020142756242,412,LLT,1.1780122212448252
Fis_140634,31.859000351427312,1836,LLT,1.0542899119491205
Fis_140639,72.523086263450807,7813,LLT,1.1235870384409885
Fis_140641,17.32806159259053,1072,LLT,1.0295272183183026
Fis_140692,45.76651497287821,2942,LLT,1.0779902061594775
Fis_142376,1.1413788832724094,21,LLT,1.0019429120678651
Fis_144985,24.702833323273808,156,LLT,1.0420948311886733
Fis_146573,69.57058944921641,7864,LLT,1.1185555827814297
Fis_146574,26.034183440870493,2566,LLT,1.0443636326490986
Fis_148497,68.06367913150098,293,LLT,1.1159876028906595
Fis_149485,49.145078632514924,401,LLT,1.0837477376035434
Fis_154008,71.71408318039175,330,LLT,1.1222083872867405
Fis_154010,53.14766410519178,174,LLT,1.0905686869885778
Fis_154012,23.25745994997851,155,LLT,1.03963171861081
Fis_154456,235.3378589251315,803,LLT,1.401045528969733
Fis_156398,116.58899147051852,549,LLT,1.1986813271388672
Fis_15849,23.130529942403882,259,LLT,1.0394154126348305
Fis_159132,15.48262557189446,203,LLT,1.0263823446419214
Fis_159136,32.92289153957972,355,LLT,1.0561029270602553
Fis_159582,274.63461055470725,1010,LLT,1.4680125320959254
Fis_159583,229.21209900640133,888,LLT,1.3906064019015516
Fis_159584,131.40991054588085,499,LLT,1.2239381866220274
Fis_159586,30.228957985731313,2857,LLT,1.051512098321461
Fis_160267,102.41493471295689,515,LLT,1.174526808919604
Fis_160378,144.18701565809897,889,LLT,1.2457121094658081
Fis_160439,220.2012734859935,4201,LLT,1.375250731120342
Fis_160444,233.72121226234526,7789,LLT,1.398290543439599
Fis_160464,27.955783849873114,340,LLT,1.0476383007898649
Fis_160691,49.058787522721104,223,LLT,1.0836006858300584
Fis_160851,34.55596482817782,289,LLT,1.0588859057922821
Fis_160854,36.71646848227829,284,LLT,1.062567697517006
Fis_160862,2.8124943394213915,24,LLT,1.0047907198213166
Fis_160879,31.29310878177057,290,LLT,1.0533255558397019
Fis_160881,0.5972081059589982,9,LLT,1.001015571139306
Fis_160886,9.13029616617132,125,LLT,1.0155571123890983
Fis_160887,3.485073216317687,72,LLT,1.0059368855954318
Fis_160925,0.025472148119661142,10,LLT,1.000041255398481
Fis_160938,5.540822806148981,360,LLT,1.0094401621641058
Fis_161155,85.73140031953517,556,LLT,1.1460957999035981
Fis_161159,42.03296109114308,242,LLT,1.0716277231525668
Fis_161202,99.93315131292911,449,LLT,1.1702975128629012
Fis_161209,75.7887082939269,641,LLT,1.129152102006173
Fis_161213,31.98031873884611,382,LLT,1.0544966549620323
Fis_161218,37.10977014480159,375,LLT,1.0632379369788323
Fis_161221,90.09768409925164,477,LLT,1.1535365406111848
Fis_161225,6.821074917213991,129,LLT,1.0116218856798858
Fis_161228,82.56532952724956,481,LLT,1.1407003851720363
Fis_161233,33.03931759268744,246,LLT,1.0563013328708915
Fis_161235,16.759086076868698,192,LLT,1.028557606745844
Fis_161400,139.80778293288608,6712,LLT,1.2382493019960186
Fis_161402,25.028776183258742,304,LLT,1.042650282100477
Fis_161412,92.27754331810866,460,LLT,1.157251316847651
Fis_161438,12.585968884835893,160,LLT,1.021446048144789
Fis_161440,60.97354548833357,4460,LLT,1.103905051988672
Fis_161448,79.0370496989949,2300,LLT,1.1346877170381393
Fis_161453,47.21603921575297,663,LLT,1.0804603923829879
Fis_161456,111.22436459740857,514,LLT,1.1895392741781328
Fis_161457,83.87401641573524,442,LLT,1.1429305654113227
Fis_161466,26.668416735483333,339,LLT,1.0454444523418671
Fis_161470,14.713961951842066,228,LLT,1.0250724374126354
Fis_161473,35.059856469364604,260,LLT,1.059744605601078
Fis_161480,264.35472279845635,1058,LLT,1.4504942068664262
Fis_161488,107.08201427251333,549,LLT,1.1824801464982697
Fis_161491,100.97920426662313,500,LLT,1.1720801291992464
Fis_161493,46.27024587523192,181,LLT,1.078848632047466
Fis_161494,303.54480116167997,1318,LLT,1.5172794242555014
Fis_161495,58.78221633657813,283,LLT,1.10017072942839
Fis_161638,17.00549402597244,245,LLT,1.0289775193649198
Fis_163295,319.35952885492406,1189,LLT,1.5442298686295417
Fis_164471,17.97069484356325,140,LLT,1.0306223526778178
Fis_164699,4.684542876435444,52,LLT,1.0079809448407364
Fis_165849,58.98673163479907,484,LLT,1.1005192512793667
Fis_166044,123.80800195881693,3995,LLT,1.2109835016925026
Fis_166734,297.07928558503556,1180,LLT,1.5062613073914164
Fis_166946,16.303146522725,137,LLT,1.0277806238075209
Fis_169677,101.40214363516316,456,LLT,1.1728008753383217
Fis_170052,13.119598970745301,364,LLT,1.0223554263032735
Fis_170784,8.78647547395667,102,LLT,1.0149711952225235
Fis_20033,656.9842530447381,17959,LLT,2.119588263985621
Fis_21798,327.6896815496475,1655,LLT,1.5584255804483618
Fis_21801,354.4061683121008,1311,LLT,1.6039541032485911
Fis_22747,69.46771661438277,3375,LLT,1.1183802734958979
Fis_22768,121.10386180532623,9574,LLT,1.206375279521381
Fis_22814,3.594230592250824,60,LLT,1.0061229045927338
Fis_23008,1.817801344790496,30,LLT,1.0030956278323158
Fis_23028,16.565974364057183,182,LLT,1.0282285181535487
Fis_23029,24.12148405559128,240,LLT,1.0411041330619355
Fis_23044,370.7222681923661,1714,LLT,1.6317589539392685
Fis_23045,429.630031358035,1818,LLT,1.732145784821833
Fis_23046,233.9531482896382,844,LLT,1.3986857939379407
Fis_23047,379.185774576404,1962,LLT,1.6461819185603912
Fis_23048,301.0348691366653,1262,LLT,1.5130021591179124
Fis_23050,132.95633290611113,930,LLT,1.2265735004008387
Fis_23051,354.1378959902577,1447,LLT,1.6034969307681557
Fis_23052,65.06296403659508,283,LLT,1.1108739767305231
Fis_23053,83.55880784027977,292,LLT,1.1423934071785786
Fis_23054,555.6992052675132,13581,LLT,1.946984783294126
Fis_23055,29.875393096357584,140,LLT,1.0509095757192064
Fis_23056,141.60042181712925,655,LLT,1.2413042021795466
Fis_23057,181.6172985862413,572,LLT,1.3094983963704143
Fis_23059,263.7594659714132,1517,LLT,1.4494798083692362
Fis_23060,352.9248623896592,1716,LLT,1.6014297567256501
Fis_23061,690.6639317659992,18062,LLT,2.1769830118130304
Fis_23062,335.33877045911777,1331,LLT,1.5714606670565763
Fis_23063,329.0534478820264,1283,LLT,1.5607496235424245
