species_id,sumA,ncells_overlap,GEAR,A_scaled,ncells_spp,prop_exposure,avail123
Fis_58285,2.321901420975337,25,GND,1.0039546828426635,25,1,3
Fis_58398,33.80419602166057,405,GND,1.0576047896203713,617,0.6564019448946515,2
Fis_58409,20.31372480592472,124,GND,1.0346151940274864,200,0.62,2
Fis_58485,980.86005460573665,19022,GND,2.671516627431055,20646,0.9213406955342439,3
Fis_6035,454.3059128593431,956,GND,1.7741968390467822,1320,0.7242424242424242,3
Fis_60598,1.4220433747395873,19,GND,1.00242120248878,19,1,3
Fis_61240,383.20876449416346,736,GND,1.653037639891731,1106,0.6654611211573237,2
Fis_61250,5.123272032942623,154,GND,1.0087285989235044,179,0.8603351955307262,3
Fis_61406,6.345719451317564,193,GND,1.010811815390341,208,0.9278846153846154,3
Fis_61410,2.6308313378249295,73,GND,1.0044811413882058,78,0.9358974358974359,3
Fis_61506,4.197182137051641,40,GND,1.0071504159342877,40,1,3
Fis_61508,732.5540197469722,4231,GND,2.248369412379203,5011,0.8443424466174416,3
Fis_61614,2.3037504534258915,2211,GND,1.003923751128203,2229,0.9919246298788694,3
Fis_61628,189.33722232030425,2625,GND,1.3226541951424395,3123,0.840537944284342,3
Fis_61691,214.1747965443084,7441,GND,1.364980795732349,7590,0.9803689064558629,3
Fis_64122,50.67804609052837,83,GND,1.086360122401168,109,0.7614678899082569,3
Fis_6652,6.216769407408719,241,GND,1.010592066998032,251,0.9601593625498008,3
Fis_8339,384.47167825771976,1147,GND,1.655189816507992,1552,0.7390463917525774,3
ITS_Mam_180417,746.7812934553647,15790,GND,2.2726146195120505,17343,0.9104537853889177,3
ITS_Mam_180419,374.10336836695205,1054,GND,1.6375208079493864,1417,0.7438249823570925,3
ITS_Mam_180426,1173.6166198347769,20146,GND,3,21809,0.9237470768948599,3
ITS_Mam_180429,566.4936376291298,11193,GND,1.965379962430556,12702,0.8811998110533774,3
ITS_Mam_180430,554.0233576773023,15619,GND,1.9441289113413864,17105,0.9131248173048816,3
ITS_Mam_180434,710.1498631092213,18911,GND,2.21018968592897,20441,0.9251504329533781,3
ITS_Mam_180438,119.33341755941676,4551,GND,1.203358202016651,4714,0.9654221467967755,3
ITS_Mam_180440,190.82762255887496,15418,GND,1.3251940396155009,16814,0.916973950279529,3
ITS_Mam_180445,20.810380552355127,8395,GND,1.035461562888642,8992,0.9336076512455516,3
ITS_Mam_180447,4.3169816065774285,4196,GND,1.007354570504769,4765,0.8805876180482686,3
ITS_Mam_180449,0.08687857347490535,55,GND,1.0001459002891706,59,0.9322033898305084,3
ITS_Mam_180451,0.8117432493017986,19,GND,1.0013811681675373,19,1,3
ITS_Mam_180455,45.55842678804038,9126,GND,1.077635595624339,9722,0.9386957416169512,3
ITS_Mam_180457,724.3651654409837,20099,GND,2.234414492209763,21707,0.9259225134749159,3
ITS_Mam_180459,653.9550469266271,10543,GND,2.114426085251521,12060,0.874212271973466,3
ITS_Mam_180461,700.6878302376397,12402,GND,2.1940650965261543,13920,0.8909482758620689,3
ITS_Mam_180463,549.2317195682592,18771,GND,1.935963309073479,20286,0.9253179532682638,3
ITS_Mam_180466,626.4895663657308,17507,GND,2.0676211752701157,19056,0.9187132661628883,3
ITS_Mam_180469,498.221621103163,21191,GND,1.8490351717154656,23366,0.9069160318411367,3
ITS_Mam_180471,165.7305639386177,249,GND,1.282425242364176,317,0.7854889589905363,3
ITS_Mam_180475,4.452242452922292,5197,GND,1.0075850733617333,5776,0.8997576177285319,3
ITS_Mam_180478,353.26188942277804,429,GND,1.6020040965742266,591,0.7258883248730964,3
ITS_Mam_180488,516.3778601822687,21095,GND,1.8799758695785247,23169,0.9104838361603868,3
ITS_Mam_180491,301.1801769609667,18782,GND,1.513249783390167,20329,0.9239018151409317,3
ITS_Mam_180492,671.2037083290119,15883,GND,2.1438201474616596,17411,0.9122393888920797,3
ITS_Mam_180495,44.44329243545008,11935,GND,1.0757352551997674,12594,0.9476734953152295,3
ITS_Mam_180498,632.4810765134699,20549,GND,2.0778315224910875,22113,0.9292723737168181,3
ITS_Mam_180500,6.672253998380256,2471,GND,1.011368274617304,2494,0.9907778668805133,3
ITS_Mam_180502,850.2360790874372,15686,GND,2.448915628260782,17227,0.910547396528705,3
ITS_Mam_180505,53.82630786427126,11964,GND,1.0917251881458296,12626,0.947568509424996,3
ITS_Mam_180507,27.211615509587205,8072,GND,1.0463701368449134,8137,0.9920117979599361,3
ITS_Mam_180508,87.1812243646009,9724,GND,1.148566497030769,9826,0.9896193771626297,3
ITS_Mam_180510,1082.0705358654916,15765,GND,2.843993036647137,17379,0.9071292939754877,3
ITS_Mam_180511,69.84524275566173,11942,GND,1.1190236293264653,12607,0.9472515269294837,3
ITS_Mam_180513,81.37971733895347,11991,GND,1.138679940941213,12660,0.9471563981042654,3
ITS_Mam_180516,69.39421305296878,11952,GND,1.1182550134420033,12616,0.9473684210526315,3
ITS_Mam_180517,546.849387599654,18811,GND,1.931903491766108,20328,0.9253738685556867,3
ITS_Mam_180524,142.9762213348688,21096,GND,1.2436487514561372,23183,0.9099771384203943,3
ITS_Mam_180525,674.6702927447352,19189,GND,2.149727678231461,20759,0.9243701527048509,3
ITS_Mam_180526,62.68820630284412,16783,GND,1.1068270669482816,18311,0.91655289170444,3
ITS_Mam_180527,179.7172576266653,21163,GND,1.3062604684602594,23281,0.9090245264378678,3
ITS_Mam_180528,425.191542470865,20874,GND,1.724581996802291,22909,0.9111702824217557,3
ITS_Mam_180530,551.3442586817819,21135,GND,1.9395633627052145,23311,0.90665351121788,3
ITS_Mam_180535,65.7421408916266,9868,GND,1.112031386355697,10477,0.9418726734752315,3
ITS_Mam_552461,42.99533267169113,11856,GND,1.0732677350612003,12522,0.9468136080498323,3
ITS_Mam_552771,96.03587593566874,12005,GND,1.1636560261865263,12688,0.9461696090794451,3
ITS_Mam_555654,381.03747077585,2267,GND,1.6493374604317894,2800,0.8096428571428571,3
ITS_Mam_612592,18.89891038609835,11890,GND,1.0322041580576788,12553,0.9471839400940014,3
ITS_Mam_612596,485.34461481047686,2128,GND,1.8270910036888828,2651,0.8027159562429272,3
ITS_Mam_612597,946.173328481374,18899,GND,2.6124057340243003,20478,0.922892860630921,3
ITS_Mam_771132,14.999441987019964,182,GND,1.0255589341742108,208,0.875,3
Rep_2666,1134.86551153828,17265,GND,2.9339628472374337,18890,0.9139756484912652,3
Rep_2941,652.9740359852476,1778,GND,2.1127543093399277,2283,0.7787998247919404,3
Rep_4381,984.5215993490646,21171,GND,2.677756397083888,23020,0.9196785403996525,3
Rep_5181,739.4997867016791,1869,GND,2.2602059428322594,2386,0.7833193629505448,3
Rep_6936,365.5655511765199,1163,GND,1.6229712076192608,1502,0.774300932090546,3
Rep_8732,82.10591440327698,546,GND,1.1399174793905789,612,0.8921568627450981,3
Fis_125906,3.6243164754705504,73,PST,1.00617417502482,73,1,3
Fis_131127,37.79423126319307,371,PST,1.0644043517066233,556,0.6672661870503597,3
Fis_131407,6.9190089027397335,195,PST,1.0117887784952686,212,0.9198113207547169,3
Fis_131465,20.794956322513823,326,PST,1.0354352779056557,370,0.8810810810810811,3
Fis_131805,2.0020258013973944,37,PST,1.0034095713327305,37,1,3
Fis_131815,54.68765992298722,309,PST,1.0931930490660533,355,0.8704225352112676,3
Fis_131821,9.356551792247046,119,PST,1.0159426827121,119,1,3
Fis_131829,5.244887609267607,41,PST,1.0089358483866844,41,1,3
Fis_131831,1.009759653301444,39,PST,1.0017186150199051,39,1,3
Fis_131843,27.300091584597453,502,PST,1.0465209120959482,723,0.69432918395574,3
Fis_131844,19.29660087491891,354,PST,1.032881876675725,486,0.7283950617283951,3
Fis_131852,13.943622903096127,1500,PST,1.0237596750252531,1519,0.9874917709019092,3
Fis_132130,14.500681503210217,78,PST,1.0247089785546382,108,0.7222222222222222,3
Fis_132518,0.00383581675123423,4,PST,1.0000043841505966,4,1,3
Fis_132520,4.201437400930445,199,PST,1.0071576674820024,203,0.9802955665024631,3
Fis_132528,19.59423679778888,267,PST,1.0333890887212698,407,0.6560196560196561,2
Fis_132543,1.2867620531324064,25,PST,1.0021906647391874,25,1,3
Fis_132550,9.744513422547245,295,PST,1.0166038220335902,478,0.6171548117154811,2
Fis_132559,3.8122633995953943,64,PST,1.0064944621155716,64,1,3
Fis_139820,7.059322679415345,257,PST,1.0120278922319423,296,0.8682432432432432,3
Fis_140161,43.00655482046568,387,PST,1.0732868591272084,639,0.6056338028169014,2
Fis_140634,11.714426384254692,1836,PST,1.0199608213272853,1868,0.9828693790149893,3
Fis_140639,37.23511585430275,7763,PST,1.0634515430956724,7848,0.9891692150866462,3
Fis_140641,5.362622884195503,1072,PST,1.0091364852891562,1084,0.988929889298893,3
Fis_140692,15.144898281567407,2941,PST,1.025806811459934,2978,0.9875755540631296,3
Fis_142376,1.0283355197752826,21,PST,1.001750270819854,21,1,3
Fis_144985,10.09264864778379,156,PST,1.017197091750551,160,0.975,3
Fis_146573,34.17071596892258,7774,PST,1.0582293894011745,7929,0.9804515071257409,3
Fis_146574,10.24461084002344,2516,PST,1.0174560559697492,2585,0.9733075435203095,3
Fis_148497,69.03356761358737,353,PST,1.1176404246206637,445,0.7932584269662921,3
Fis_149485,19.019249266624684,401,PST,1.0324092318577829,415,0.9662650602409638,3
Fis_154008,23.89190611036247,249,PST,1.0407129010557696,348,0.7155172413793104,3
Fis_154010,32.52068728656741,213,PST,1.0554175163748445,255,0.8352941176470589,3
Fis_154012,8.52886197052976,147,PST,1.014532186816639,224,0.65625,2
Fis_154456,117.50121822067786,803,PST,1.2002358854444892,1074,0.7476722532588455,3
Fis_156398,45.49292133911513,549,PST,1.077523965440646,610,0.9,3
Fis_15849,14.981573977412154,258,PST,1.025528484658522,381,0.6771653543307087,3
Fis_159132,4.2342236944969045,203,PST,1.0072135397801625,233,0.871244635193133,3
Fis_159136,8.762949776843016,355,PST,1.0149311042387443,372,0.9543010752688172,3
Fis_159582,123.98322664582156,981,PST,1.2112821083629226,1370,0.7160583941605839,3
Fis_159583,114.32460227102638,905,PST,1.194822500332247,1177,0.7689039932030586,3
Fis_159584,57.17246045457432,502,PST,1.0974274867248015,576,0.8715277777777778,3
Fis_159586,12.179770477614994,2857,PST,1.0207538308780126,2861,0.9986018874519399,3
Fis_160267,40.30431635834975,515,PST,1.0686818776965286,546,0.9432234432234432,3
Fis_160378,62.081237742176654,894,PST,1.105792710065991,913,0.9791894852135816,3
Fis_160439,116.17669544691589,4218,PST,1.197978718705433,4266,0.9887482419127989,3
Fis_160444,118.23188031456704,7765,PST,1.2014810329107963,7880,0.9854060913705583,3
Fis_160464,6.899311745277373,340,PST,1.0117552118631512,353,0.9631728045325779,3
Fis_160691,23.676660981524037,223,PST,1.0403460941158045,239,0.9330543933054394,3
Fis_160851,8.678885944842477,289,PST,1.0147878480491883,316,0.9145569620253164,3
Fis_160854,9.4732197066769,284,PST,1.0161415006872851,307,0.9250814332247557,3
Fis_160862,0.5217756745405495,24,PST,1.0008870240288923,24,1,3
Fis_160879,10.564497306975682,290,PST,1.0180011859650815,298,0.9731543624161074,3
Fis_160881,0.11982022249139844,9,PST,1.000202037334122,9,1,3
Fis_160886,2.3715481355320662,125,PST,1.00403928758863,138,0.9057971014492754,3
Fis_160887,0.759790212585358,72,PST,1.0012926331353036,82,0.8780487804878049,3
Fis_160925,0.02353378867246647,10,PST,1.0000379521706626,10,1,3
Fis_160938,1.803326328117464,298,PST,1.003070960437516,369,0.8075880758807588,3
Fis_161155,36.324125367578745,557,PST,1.061899091550887,563,0.9893428063943162,3
Fis_161159,15.630029145351727,242,PST,1.0266335403554392,248,0.9758064516129032,3
Fis_161202,42.94158409364172,449,PST,1.0731761401826163,459,0.9782135076252724,3
Fis_161209,19.25077696237713,641,PST,1.0328037865037087,704,0.9105113636363636,3
Fis_161213,8.131982976017753,382,PST,1.0138558510951337,403,0.9478908188585607,3
Fis_161218,12.626914323191158,375,PST,1.021515824734065,387,0.9689922480620154,3
Fis_161221,38.205828682464926,477,PST,1.0651057696233746,484,0.9855371900826446,3
Fis_161225,1.6549985835008556,129,PST,1.0028181898107966,131,0.9847328244274809,3
Fis_161228,33.80260880704009,481,PST,1.0576020847910397,492,0.9776422764227642,3
Fis_161233,12.302812176574662,246,PST,1.0209635106478967,249,0.9879518072289156,3
Fis_161235,3.847028690506704,192,PST,1.006553706894048,199,0.964824120603015,3
Fis_161400,79.86221209778051,6598,PST,1.1360939058615815,6770,0.9745937961595273,3
Fis_161402,6.2561611916462425,304,PST,1.010659195949632,312,0.9743589743589743,3
Fis_161412,40.4280744070129,460,PST,1.0688927782236215,472,0.9745762711864406,3
Fis_161438,3.2005756634844147,160,PST,1.0054520631172388,163,0.9815950920245399,3
Fis_161440,27.583056913775938,4454,PST,1.0470031234568853,4473,0.9957522915269394,3
Fis_161448,34.24506367943863,2260,PST,1.058356087999814,2323,0.9728798966853207,3
Fis_161453,11.07575018027137,663,PST,1.0188724303133931,707,0.9377652050919377,3
Fis_161456,46.54533792089205,514,PST,1.0793174262637248,586,0.8771331058020477,3
Fis_161457,33.060610299158725,442,PST,1.0563376185352709,474,0.9324894514767933,3
Fis_161466,6.6643715311802225,339,PST,1.011354841822385,383,0.8851174934725848,3
Fis_161470,3.5985414297610987,228,PST,1.006130250845466,242,0.9421487603305785,3
Fis_161473,11.634148393532088,260,PST,1.0198240167255623,272,0.9558823529411765,3
Fis_161480,114.46515645151884,1021,PST,1.1950620237496827,1372,0.7441690962099126,3
Fis_161488,41.90549280341656,549,PST,1.0714104998740848,621,0.8840579710144928,3
Fis_161491,39.97738357906928,500,PST,1.0681247398277676,567,0.8818342151675485,3
Fis_161493,19.359088989906013,181,PST,1.0329883649124918,192,0.9427083333333334,3
Fis_161494,134.9452143749745,1266,PST,1.229962824607544,1688,0.75,3
Fis_161495,22.103741269616876,283,PST,1.0376656252501473,314,0.9012738853503185,3
Fis_161638,3.9882572355163575,245,PST,1.0067943795202314,249,0.9839357429718876,3
Fis_163295,133.26451708537752,1138,PST,1.2270986881082329,1516,0.7506596306068601,3
Fis_164471,4.210629816108849,140,PST,1.007173332606229,153,0.9150326797385621,3
Fis_164699,4.231165586854331,52,PST,1.0072083283493043,52,1,3
Fis_165849,26.69943001733691,517,PST,1.0454973031872097,680,0.7602941176470588,3
Fis_166044,47.09275336594328,3855,PST,1.080250296546888,4320,0.8923611111111112,3
Fis_166734,128.7636007007668,1145,PST,1.2194285151524586,1418,0.807475317348378,3
Fis_166946,9.11463120647204,136,PST,1.0155304171697317,166,0.8192771084337349,3
Fis_169677,44.6028459195777,440,PST,1.0760071560115976,678,0.6489675516224189,2
Fis_170052,4.436333318250263,278,PST,1.0075579620350426,451,0.6164079822616408,2
Fis_170784,9.732779525133084,102,PST,1.0165838258783808,103,0.9902912621359223,3
Fis_20033,379.1188153296111,17851,PST,1.6460678109076374,19180,0.9307090719499479,3
Fis_21798,148.97932396282795,1609,PST,1.2538788538382086,2071,0.7769193626267503,3
Fis_21801,159.36558302933145,1252,PST,1.2715784502306111,1720,0.727906976744186,3
Fis_22747,25.352190704088173,3272,PST,1.0432014243788923,3549,0.9219498450267681,3
Fis_22768,55.31990050944648,9338,PST,1.0942704729134245,9999,0.9338933893389338,3
Fis_22814,3.2777762801852077,60,PST,1.0055836234555762,60,1,3
Fis_23008,1.6572036283905618,30,PST,1.0028219475068376,30,1,3
Fis_23028,4.601140919607133,182,PST,1.007838816576388,201,0.9054726368159204,3
Fis_23029,6.403374695859384,240,PST,1.0109100677593374,255,0.9411764705882353,3
Fis_23044,160.2402299876885,1645,PST,1.2730689674658968,2148,0.765828677839851,3
Fis_23045,184.11896753973633,1754,PST,1.3137615801116198,2246,0.7809439002671416,3
Fis_23046,102.03668037997886,807,PST,1.1738822121514585,1151,0.7011294526498697,3
Fis_23047,162.01800783189492,1891,PST,1.276098542418373,2441,0.774682507169193,3
Fis_23048,132.59581002105824,1201,PST,1.2259591204287237,1645,0.7300911854103344,3
Fis_23050,34.930205718572324,797,PST,1.0595236631090508,1097,0.7265268915223336,3
Fis_23051,157.12818409106285,1377,PST,1.2677656184956645,1856,0.7419181034482759,3
Fis_23052,24.945951500791125,283,PST,1.04250913759006,329,0.8601823708206687,3
Fis_23053,46.9694963501006,314,PST,1.080040249847785,438,0.7168949771689498,3
Fis_23054,322.9888238264739,13489,PST,1.550414680290227,14823,0.910004722390879,3
Fis_23055,8.391202782280743,140,PST,1.0142975968592625,168,0.8333333333333334,3
Fis_23056,62.37701083494176,591,PST,1.1062967475959768,871,0.6785304247990815,3
Fis_23057,104.44079341542964,615,PST,1.177979147355629,814,0.7555282555282555,3
Fis_23059,118.52015030327856,1465,PST,1.2019722841322,1908,0.7678197064989518,3
Fis_23060,157.8156669191044,1647,PST,1.2689371826271896,2158,0.763206672845227,3
Fis_23061,387.4021888308489,17971,PST,1.6601838046259405,19339,0.9292621128289984,3
Fis_23062,152.77372741519866,1269,PST,1.2603450327797194,1711,0.7416715371127995,3
Fis_23063,153.91787338037466,1245,PST,1.2622948129332805,1628,0.7647420147420148,3
Fis_23064,162.3392752061336,1922,PST,1.276646025667314,2448,0.7851307189542484,3
Fis_23066,160.53136182310027,1918,PST,1.2735650956628513,2467,0.7774625050668829,3
Fis_23068,129.99303132294517,974,PST,1.221523631947224,1383,0.7042660882140275,3
Fis_23070,141.00166357960595,1323,PST,1.2402838368032425,1791,0.7386934673366834,3
Fis_23071,384.3614051177012,20744,PST,1.655001896097115,22346,0.9283093171037322,3
Fis_23074,158.33510315942067,1973,PST,1.2698223725445907,2301,0.8574532811820947,3
Fis_23075,164.36694599007228,1958,PST,1.2801014521363232,2324,0.842512908777969,3
Fis_23076,57.27274456511691,1906,PST,1.0975983844724708,2393,0.7964897618052653,3
Fis_23077,172.25897931263103,2475,PST,1.2935505490277324,2945,0.8404074702886248,3
Fis_23078,2.001839296601247,59,PST,1.0034092535032215,59,1,3
Fis_23080,1.1778579189376617,86,PST,1.0020050773002096,87,0.9885057471264368,3
Fis_23082,9.396057018544523,291,PST,1.0160100049843808,320,0.909375,3
Fis_23084,2.367562767554773,43,PST,1.004032495980196,80,0.5375,2
Fis_23101,71.50516490829995,1976,PST,1.1218523621701566,2391,0.8264324550397323,3
Fis_23103,11.75012570589024,624,PST,1.020021657821001,643,0.9704510108864697,3
Fis_23104,36.883265321876934,609,PST,1.0628519419905471,849,0.7173144876325088,3
Fis_23105,28.282465156526087,995,PST,1.0481950101151067,1162,0.8562822719449226,3
Fis_23113,45.08416402051216,1190,PST,1.0768273874412535,1496,0.7954545454545454,3
Fis_23121,8.142865149618956,237,PST,1.0138743957972618,237,1,3
Fis_23123,67.6662096281434,853,PST,1.1153102608618624,1245,0.685140562248996,3
Fis_23124,4.883428546024334,92,PST,1.0083198730397556,92,1,3
Fis_23126,15.53586322721094,182,PST,1.026473068838761,211,0.8625592417061612,3
Fis_23127,338.067588268028,19562,PST,1.5761109433049207,20921,0.9350413460159648,3
Fis_23128,114.84724364047202,893,PST,1.195713152225092,1170,0.7632478632478632,3
Fis_23129,147.4306318985682,1952,PST,1.2512396721753982,2503,0.7798641630043948,3
Fis_23138,14.92495798424352,199,PST,1.0254320033150446,250,0.796,3
Fis_23144,5.614554713945836,39,PST,1.009565811351257,39,1,3
Fis_23146,6.56791347420949,57,PST,1.0111904641897604,57,1,3
Fis_23149,196.32050499225736,2458,PST,1.3345546574740843,3050,0.8059016393442623,3
Fis_23153,10.83136322296923,357,PST,1.018455961738893,398,0.8969849246231156,3
Fis_23155,12.531852289204837,178,PST,1.0213538261142516,323,0.5510835913312694,2
Fis_23156,15.96173451942741,288,PST,1.0271988113740742,304,0.9473684210526315,3
Fis_23157,248.91175566416695,4868,PST,1.424177292987435,5681,0.8568913923604999,3
Fis_23158,15.851369543052895,233,PST,1.027010734461571,330,0.706060606060606,3
Fis_23159,6.433334367080988,152,PST,1.0109611231090332,192,0.7916666666666666,3
Fis_23161,372.401053124097,18364,PST,1.6346198315209874,19636,0.9352210226115298,3
Fis_23193,132.86265800496676,1198,PST,1.226413865643826,1578,0.7591888466413181,3
Fis_23198,69.32696628923168,1088,PST,1.1181404158213182,1403,0.7754811119030649,3
Fis_23201,8.049015000549844,287,PST,1.0137144623939782,321,0.8940809968847352,3
Fis_23202,10.603559058508836,416,PST,1.0180677524961197,472,0.8813559322033898,3
Fis_23204,3.8285085439420072,275,PST,1.0065221460483935,294,0.935374149659864,3
Fis_23220,6.5383867545751855,54,PST,1.0111401466483847,54,1,3
Fis_23221,7.636141121365654,73,PST,1.013010869216133,73,1,3
Fis_23222,267.42943712195745,20364,PST,1.4557339377646683,21850,0.9319908466819222,3
Fis_23223,8.53740963130258,278,PST,1.014546753191771,298,0.9328859060402684,3
Fis_23239,173.9015798725468,1449,PST,1.2963497635243364,1923,0.7535101404056163,3
Fis_23243,60.93892634367171,2461,PST,1.103846056263258,2500,0.9844,3
Fis_23252,5.781040718953591,61,PST,1.0098495261204297,61,1,3
Fis_23253,76.45253706321637,435,PST,1.1302833564082495,478,0.9100418410041841,3
Fis_23260,0.11550527325016446,24,PST,1.0001946840744416,24,1,3
Fis_23273,383.626184877804,13541,PST,1.6537489809307993,14898,0.9089139481809639,3
Fis_23274,425.90330594642,13487,PST,1.7257949384556346,14825,0.9097470489038786,3
Fis_23277,393.38356531849905,19142,PST,1.6703768827134924,20499,0.9338016488609201,3
Fis_23278,15.695808779910294,213,PST,1.026745637788699,345,0.6173913043478261,2
Fis_23280,14.000670161432936,536,PST,1.0238568913031634,590,0.9084745762711864,3
Fis_23292,3.4327452788711525,129,PST,1.0058477116814248,156,0.8269230769230769,3
Fis_23311,109.87062868690737,1084,PST,1.1872323242855534,1406,0.7709815078236131,3
Fis_23322,127.08689836079613,1216,PST,1.216571186590013,1591,0.764299182903834,3
Fis_23898,381.5952760857874,15407,PST,1.6502880364561514,16730,0.9209205020920502,3
Fis_23899,477.1961433226403,20605,PST,1.8132049013274616,22145,0.930458342741025,3
Fis_23993,6.7085773050785065,44,PST,1.0114301744663334,44,1,3
Fis_24044,6.980954894097522,53,PST,1.0118943428797251,53,1,3
Fis_24046,5.228777900338173,47,PST,1.0089083952542115,47,1,3
Fis_24098,445.1466368049903,15381,PST,1.758588188389157,16727,0.9195312967059246,3
Fis_24127,382.0608972306373,14125,PST,1.6510815181402536,15446,0.9144762398031853,3
Fis_24153,24.37688682710086,973,PST,1.0415393740803114,1293,0.7525135344160866,3
Fis_24377,0.1909257867373526,6,PST,1.0003232108750812,7,0.8571428571428571,3
Fis_24448,119.89658385105668,948,PST,1.2043179138821074,1326,0.7149321266968326,3
Fis_25062,26.64894259515768,444,PST,1.0454112657612469,666,0.6666666666666666,2
Fis_25233,34.471840752352364,693,PST,1.0587425469390646,738,0.9390243902439024,3
Fis_25412,6.732913376385113,92,PST,1.0114716464378244,93,0.989247311827957,3
Fis_25414,2.67554011309403,53,PST,1.0045573312148215,53,1,3
Fis_25470,79.22502170113853,542,PST,1.135008046865242,725,0.7475862068965518,3
Fis_25603,124.31319909052854,1017,PST,1.2118444262344998,1423,0.7146872803935348,3
Fis_25664,85.29571093183131,682,PST,1.1453533259998148,1011,0.6745796241345203,3
Fis_25886,4.269010978532606,244,PST,1.0072728220379106,277,0.8808664259927798,3
Fis_25888,165.37958320067537,1283,PST,1.28182712350701,1731,0.7411900635470826,3
Fis_25889,122.51857494425803,725,PST,1.2087861428947853,999,0.7257257257257257,3
Fis_25892,90.30061200179624,466,PST,1.1538823573242862,612,0.761437908496732,3
Fis_25894,6.556823541293852,241,PST,1.011171565437537,288,0.8368055555555556,3
Fis_25895,7.55105608899612,279,PST,1.0128658727624211,297,0.9393939393939394,3
Fis_25897,14.655896872794528,225,PST,1.0249734866299662,313,0.7188498402555911,3
Fis_25899,315.3828696361803,16092,PST,1.5374531011032155,17319,0.9291529534037762,3
Fis_25900,9.639777748845518,305,PST,1.016425338217566,336,0.9077380952380952,3
Fis_25902,80.62732438807143,1226,PST,1.137397761142516,1589,0.7715544367526747,3
Fis_25903,41.06310081489164,506,PST,1.069974949489137,652,0.7760736196319018,3
Fis_25905,5.9286932310023985,47,PST,1.010101146059125,47,1,3
Fis_26085,92.19701785601956,1448,PST,1.1571140905211013,1908,0.7589098532494759,3
Fis_26148,139.5256326195531,1293,PST,1.2377684795328,1701,0.7601410934744268,3
Fis_26519,138.42206057414205,1466,PST,1.2358878428503677,1826,0.8028477546549836,3
Fis_26902,135.44244683832494,1262,PST,1.2308101762726769,1678,0.7520858164481525,3
Fis_26903,176.52892820833858,1519,PST,1.3008271220061542,1966,0.7726347914547305,3
Fis_26906,112.8497393133539,895,PST,1.1923091334965306,1191,0.7514693534844669,3
Fis_26932,147.14275551884475,1076,PST,1.2507490917171808,1512,0.7116402116402116,3
Fis_27224,86.81041730509605,506,PST,1.1479345914283123,580,0.8724137931034482,3
Fis_27236,18.82403225787857,151,PST,1.0320765555552165,200,0.755,3
Fis_27240,141.8744411727198,1086,PST,1.2417711683862054,1452,0.7479338842975206,3
Fis_27676,73.90074554714101,885,PST,1.1259347570114029,1076,0.8224907063197026,3
Fis_27677,1.748768355479115,32,PST,1.0029779862405983,32,1,3
Fis_27678,0.04092217525976593,14,PST,1.0000675843435691,14,1,3
Fis_28552,162.0830562734334,1237,PST,1.276209393799396,1652,0.7487893462469734,3
Fis_28553,70.67678979388438,491,PST,1.1204406984428428,566,0.8674911660777385,3
Fis_28555,66.6219279727593,615,PST,1.1135306630584627,826,0.7445520581113801,3
Fis_28559,111.3322792293834,787,PST,1.1897231753709068,979,0.8038815117466803,3
Fis_28560,113.35729713244656,710,PST,1.1931740809705178,899,0.7897664071190211,3
Fis_28561,124.43010493266776,858,PST,1.2120436496708238,1172,0.7320819112627986,3
Fis_28562,163.24502493493037,1174,PST,1.2781895462486497,1550,0.7574193548387097,3
Fis_28563,122.67336193237134,1263,PST,1.2090499209498924,1673,0.7549312612074118,3
Fis_28785,146.36241064256865,961,PST,1.2494192780404247,1373,0.6999271667880553,3
Fis_28787,167.2860478158418,1177,PST,1.2850759981989257,1610,0.731055900621118,3
Fis_28947,169.4181424038079,1447,PST,1.2887093770156677,1842,0.7855591748099892,3
Fis_29298,1.2915862067602577,46,PST,1.0021988857523163,67,0.6865671641791045,3
Fis_29319,3.8401281342376024,171,PST,1.006541947408745,174,0.9827586206896551,3
Fis_29320,42.378728821599594,664,PST,1.072216958336805,940,0.7063829787234043,3
Fis_29321,80.91631433840848,1208,PST,1.1378902392763346,1502,0.8042609853528628,3
Fis_29328,53.30556215495292,7544,PST,1.0908377667153617,8614,0.87578360807987,3
Fis_29332,57.12495669347845,447,PST,1.0973465338626465,461,0.9696312364425163,3
Fis_29338,1.8903677669586616,45,PST,1.0032192908736275,45,1,3
Fis_29367,4.026141564832869,302,PST,1.0068589395638627,324,0.9320987654320988,3
Fis_29380,34.56880452410587,745,PST,1.058907786378379,1037,0.7184185149469624,3
Fis_29385,10.597031273056928,137,PST,1.0180566282629289,201,0.681592039800995,3
Fis_29388,124.82846163845898,1742,PST,1.2127225036130915,2233,0.7801164352888491,3
Fis_29406,114.7335375133532,898,PST,1.195519381537835,1147,0.7829119442022667,3
Fis_29409,2.8477781980127475,75,PST,1.0048508483095655,140,0.5357142857142857,2
Fis_29411,5.932543644797988,39,PST,1.0101077076873002,39,1,3
Fis_29416,110.599098612769,1402,PST,1.188473735999742,1816,0.7720264317180616,3
Fis_29421,1.0428624600172045,7,PST,1.0017750266994687,7,1,3
Fis_29423,378.4167725634589,14216,PST,1.6448714346636462,15496,0.9173980382034074,3
Fis_29436,154.87836077372276,1338,PST,1.263931613930964,1761,0.7597955706984668,3
Fis_29459,6.825004965532571,73,PST,1.0116285830161065,104,0.7019230769230769,3
